,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price
2373,ICICIBANK,18/11/2021,30/12/2021,PE,470,0,0,0,1.65,0,0.05,0,0,0,0,0,-,767.7
2374,ICICIBANK,18/11/2021,30/12/2021,PE,960,0,0,0,257,0,196.5,0,0,0,0,0,-,767.7
2375,ICICIBANK,18/11/2021,30/12/2021,PE,970,0,0,0,266.25,0,205.95,0,0,0,0,0,-,767.7
2376,ICICIBANK,18/11/2021,30/12/2021,PE,980,0,0,0,275.55,0,215.45,0,0,0,0,0,-,767.7
2377,ICICIBANK,18/11/2021,30/12/2021,PE,910,0,0,0,211.75,0,150.8,0,0,0,0,0,-,767.7
2378,ICICIBANK,18/11/2021,30/12/2021,PE,920,0,0,0,220.65,0,159.7,0,0,0,0,0,-,767.7
2379,ICICIBANK,18/11/2021,30/12/2021,PE,930,0,0,0,229.6,0,168.75,0,0,0,0,0,-,767.7
2380,ICICIBANK,18/11/2021,30/12/2021,PE,940,0,0,0,238.65,0,177.9,0,0,0,0,0,-,767.7
2381,ICICIBANK,18/11/2021,30/12/2021,PE,860,0,0,0,168.75,0,108.55,0,0,0,0,0,-,767.7
2382,ICICIBANK,18/11/2021,30/12/2021,PE,870,0,0,0,177.15,0,116.6,0,0,0,0,0,-,767.7
2383,ICICIBANK,18/11/2021,30/12/2021,PE,880,0,0,0,185.65,0,124.9,0,0,0,0,0,-,767.7
2384,ICICIBANK,18/11/2021,30/12/2021,PE,890,0,0,0,194.25,0,133.35,0,0,0,0,0,-,767.7
2385,ICICIBANK,18/11/2021,30/12/2021,PE,900,0,0,0,202.95,0,142,0,0,0,0,0,-,767.7
2386,ICICIBANK,18/11/2021,30/12/2021,PE,820,65.6,65.6,63,63,63,78.5,2,24.32,1.77,1375,0,-,767.7
2387,ICICIBANK,18/11/2021,30/12/2021,PE,830,0,0,0,144.45,0,85.65,0,0,0,0,0,-,767.7
2388,ICICIBANK,18/11/2021,30/12/2021,PE,840,0,0,0,152.4,0,93.05,0,0,0,0,0,-,767.7
2389,ICICIBANK,18/11/2021,30/12/2021,PE,850,0,0,0,160.5,0,100.7,0,0,0,0,0,-,767.7
2390,ICICIBANK,18/11/2021,30/12/2021,PE,780,30.15,33.1,29.45,31.7,32.75,31.7,30,334.62,12.87,141625,13750,-,767.7
2391,ICICIBANK,18/11/2021,30/12/2021,PE,790,0,0,0,33.95,33.95,58.9,0,0,0,31625,0,-,767.7
2392,ICICIBANK,18/11/2021,30/12/2021,PE,800,47,48.95,43,45.1,47,45.1,70,813.63,43.63,339625,26125,-,767.7
2393,ICICIBANK,18/11/2021,30/12/2021,PE,810,0,0,0,128.95,0,71.65,0,0,0,0,0,-,767.7
2394,ICICIBANK,18/11/2021,30/12/2021,PE,740,12.45,14.3,11,12.15,12.75,12.15,76,786.69,13.39,97625,67375,-,767.7
2395,ICICIBANK,18/11/2021,30/12/2021,PE,750,17.15,18.7,14.55,16,17.3,16,430,4531.95,97.58,792000,118250,-,767.7
2396,ICICIBANK,18/11/2021,30/12/2021,PE,760,21.1,22.8,19.75,21,21.1,21,44,472.35,12.55,64625,46750,-,767.7
2397,ICICIBANK,18/11/2021,30/12/2021,PE,770,25.85,29.55,24.1,25.7,26.95,25.7,176,1927.74,64.34,383625,56375,-,767.7
2398,ICICIBANK,18/11/2021,30/12/2021,PE,690,3.5,3.5,3.5,3.5,3.5,15.45,1,9.54,0.05,1375,1375,-,767.7
2399,ICICIBANK,18/11/2021,30/12/2021,PE,700,4.25,5.9,4.25,4.45,4.8,4.45,270,2616.52,17.77,408375,151250,-,767.7
2400,ICICIBANK,18/11/2021,30/12/2021,PE,710,0,0,0,63.15,0,21.35,0,0,0,0,0,-,767.7
2401,ICICIBANK,18/11/2021,30/12/2021,PE,720,7.6,8.75,6.8,7.15,7.7,7.15,73,730.61,7.91,138875,30250,-,767.7
2402,ICICIBANK,18/11/2021,30/12/2021,PE,730,9,11.2,8.55,9.55,9.75,9.55,59,600.24,8.03,112750,26125,-,767.7
2403,ICICIBANK,18/11/2021,30/12/2021,PE,650,1.5,1.5,1.5,1.5,1.5,7.2,1,8.96,0.02,4125,1375,-,767.7
2404,ICICIBANK,18/11/2021,30/12/2021,PE,660,0,0,0,39.1,0,8.85,0,0,0,0,0,-,767.7
2405,ICICIBANK,18/11/2021,30/12/2021,PE,670,0,0,0,43.4,0,10.75,0,0,0,0,0,-,767.7
2406,ICICIBANK,18/11/2021,30/12/2021,PE,680,3,3.4,3,3.2,3.2,12.95,12,112.71,0.51,15125,15125,-,767.7
2407,ICICIBANK,18/11/2021,30/12/2021,PE,610,0,0,0,21.65,0,2.85,0,0,0,0,0,-,767.7
2408,ICICIBANK,18/11/2021,30/12/2021,PE,620,0,0,0,24.65,0,3.65,0,0,0,0,0,-,767.7
2409,ICICIBANK,18/11/2021,30/12/2021,PE,630,0,0,0,27.85,0,4.65,0,0,0,0,0,-,767.7
2410,ICICIBANK,18/11/2021,30/12/2021,PE,640,0,0,0,31.35,0,5.8,0,0,0,0,0,-,767.7
2411,ICICIBANK,18/11/2021,30/12/2021,PE,570,0,0,0,12.15,0,0.9,0,0,0,0,0,-,767.7
2412,ICICIBANK,18/11/2021,30/12/2021,PE,580,0,0,0,14.2,0,1.25,0,0,0,0,0,-,767.7
2413,ICICIBANK,18/11/2021,30/12/2021,PE,590,0,0,0,16.45,0,1.65,0,0,0,0,0,-,767.7
2414,ICICIBANK,18/11/2021,30/12/2021,PE,600,0,0,0,18.95,0,2.15,0,0,0,0,0,-,767.7
2415,ICICIBANK,18/11/2021,30/12/2021,PE,530,0,0,0,6.1,0,0.25,0,0,0,0,0,-,767.7
2416,ICICIBANK,18/11/2021,30/12/2021,PE,540,0,0,0,7.35,0,0.35,0,0,0,0,0,-,767.7
2417,ICICIBANK,18/11/2021,30/12/2021,PE,550,0,0,0,8.75,0,0.45,0,0,0,0,0,-,767.7
2418,ICICIBANK,18/11/2021,30/12/2021,PE,560,0,0,0,10.35,0,0.65,0,0,0,0,0,-,767.7
2419,ICICIBANK,18/11/2021,30/12/2021,PE,480,0,0,0,2.1,0,0.05,0,0,0,0,0,-,767.7
2420,ICICIBANK,18/11/2021,30/12/2021,PE,490,0,0,0,2.65,0,0.05,0,0,0,0,0,-,767.7
2421,ICICIBANK,18/11/2021,30/12/2021,PE,500,0,0,0,3.3,0,0.1,0,0,0,0,0,-,767.7
2422,ICICIBANK,18/11/2021,30/12/2021,PE,510,0,0,0,4.1,0,0.1,0,0,0,0,0,-,767.7
2423,ICICIBANK,18/11/2021,30/12/2021,PE,520,0,0,0,5,0,0.15,0,0,0,0,0,-,767.7
2424,ICICIBANK,18/11/2021,30/12/2021,PE,440,0,0,0,0.7,0,0,0,0,0,0,0,-,767.7
2425,ICICIBANK,18/11/2021,30/12/2021,PE,450,0,0,0,0.95,0,0,0,0,0,0,0,-,767.7
2426,ICICIBANK,18/11/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.05,0,0,0,0,0,-,767.7
2427,ICICIBANK,18/11/2021,30/12/2021,PE,950,0,0,0,247.8,0,187.15,0,0,0,0,0,-,767.7
2428,ICICIBANK,18/10/2021,30/12/2021,CE,860,0,0,0,17.85,0,22.5,0,0,0,0,0,-,751.75
2429,ICICIBANK,18/10/2021,30/12/2021,CE,460,0,0,0,246.5,0,289.25,0,0,0,0,0,-,751.75
2430,ICICIBANK,18/10/2021,30/12/2021,CE,880,0,0,0,14.9,0,18.55,0,0,0,0,0,-,751.75
2431,ICICIBANK,18/10/2021,30/12/2021,CE,890,0,0,0,13.6,0,16.85,0,0,0,0,0,-,751.75
2432,ICICIBANK,18/10/2021,30/12/2021,CE,820,0,0,0,25.3,0,32.5,0,0,0,0,0,-,751.75
2433,ICICIBANK,18/10/2021,30/12/2021,CE,830,0,0,0,23.25,0,29.7,0,0,0,0,0,-,751.75
2434,ICICIBANK,18/10/2021,30/12/2021,CE,840,0,0,0,21.3,0,27.1,0,0,0,0,0,-,751.75
2435,ICICIBANK,18/10/2021,30/12/2021,CE,850,0,0,0,19.5,0,24.75,0,0,0,0,0,-,751.75
2436,ICICIBANK,18/10/2021,30/12/2021,CE,790,0,0,0,32.55,0,42.2,0,0,0,0,0,-,751.75
2437,ICICIBANK,18/10/2021,30/12/2021,CE,800,0,0,0,29.95,0,38.7,0,0,0,0,0,-,751.75
2438,ICICIBANK,18/10/2021,30/12/2021,CE,810,0,0,0,27.55,0,35.5,0,0,0,0,0,-,751.75
2439,ICICIBANK,18/10/2021,30/12/2021,CE,760,0,0,0,41.5,0,54.05,0,0,0,0,0,-,751.75
2440,ICICIBANK,18/10/2021,30/12/2021,CE,770,0,0,0,38.3,0,49.85,0,0,0,0,0,-,751.75
2441,ICICIBANK,18/10/2021,30/12/2021,CE,780,0,0,0,35.3,0,45.9,0,0,0,0,0,-,751.75
2442,ICICIBANK,18/10/2021,30/12/2021,CE,730,0,0,0,52.35,0,68.3,0,0,0,0,0,-,751.75
2443,ICICIBANK,18/10/2021,30/12/2021,CE,740,0,0,0,48.5,0,63.25,0,0,0,0,0,-,751.75
2444,ICICIBANK,18/10/2021,30/12/2021,CE,750,47,48,46,48,48,48,5,54.81,3.25,6875,1375,-,751.75
2445,ICICIBANK,18/10/2021,30/12/2021,CE,700,0,0,0,48,48,85,0,0,0,1375,0,-,751.75
2446,ICICIBANK,18/10/2021,30/12/2021,CE,710,0,0,0,60.8,0,79.15,0,0,0,0,0,-,751.75
2447,ICICIBANK,18/10/2021,30/12/2021,CE,720,0,0,0,56.45,0,73.6,0,0,0,0,0,-,751.75
2448,ICICIBANK,18/10/2021,30/12/2021,CE,660,0,0,0,86.3,0,111.25,0,0,0,0,0,-,751.75
2449,ICICIBANK,18/10/2021,30/12/2021,CE,670,0,0,0,80.65,0,104.3,0,0,0,0,0,-,751.75
2450,ICICIBANK,18/10/2021,30/12/2021,CE,680,0,0,0,75.3,0,97.55,0,0,0,0,0,-,751.75
2451,ICICIBANK,18/10/2021,30/12/2021,CE,690,0,0,0,70.2,0,91.15,0,0,0,0,0,-,751.75
2452,ICICIBANK,18/10/2021,30/12/2021,CE,630,0,0,0,104.7,0,133.65,0,0,0,0,0,-,751.75
2453,ICICIBANK,18/10/2021,30/12/2021,CE,640,0,0,0,98.3,0,125.95,0,0,0,0,0,-,751.75
2454,ICICIBANK,18/10/2021,30/12/2021,CE,650,0,0,0,92.15,0,118.5,0,0,0,0,0,-,751.75
2455,ICICIBANK,18/10/2021,30/12/2021,CE,600,0,0,0,125.55,0,158.15,0,0,0,0,0,-,751.75
2456,ICICIBANK,18/10/2021,30/12/2021,CE,610,0,0,0,118.35,0,149.75,0,0,0,0,0,-,751.75
2457,ICICIBANK,18/10/2021,30/12/2021,CE,620,0,0,0,111.4,0,141.6,0,0,0,0,0,-,751.75
2458,ICICIBANK,18/10/2021,30/12/2021,CE,570,0,0,0,148.45,0,184.35,0,0,0,0,0,-,751.75
2459,ICICIBANK,18/10/2021,30/12/2021,CE,580,0,0,0,140.6,0,175.45,0,0,0,0,0,-,751.75
2460,ICICIBANK,18/10/2021,30/12/2021,CE,590,0,0,0,132.95,0,166.7,0,0,0,0,0,-,751.75
2461,ICICIBANK,18/10/2021,30/12/2021,CE,540,0,0,0,173.35,0,211.95,0,0,0,0,0,-,751.75
2462,ICICIBANK,18/10/2021,30/12/2021,CE,550,0,0,0,164.85,0,202.6,0,0,0,0,0,-,751.75
2463,ICICIBANK,18/10/2021,30/12/2021,CE,560,0,0,0,156.55,0,193.4,0,0,0,0,0,-,751.75
2464,ICICIBANK,18/10/2021,30/12/2021,CE,500,0,0,0,208.95,0,250.1,0,0,0,0,0,-,751.75
2465,ICICIBANK,18/10/2021,30/12/2021,CE,510,0,0,0,199.8,0,240.45,0,0,0,0,0,-,751.75
2466,ICICIBANK,18/10/2021,30/12/2021,CE,520,0,0,0,190.85,0,230.85,0,0,0,0,0,-,751.75
2467,ICICIBANK,18/10/2021,30/12/2021,CE,530,0,0,0,182,0,221.35,0,0,0,0,0,-,751.75
2468,ICICIBANK,18/10/2021,30/12/2021,CE,470,0,0,0,236.95,0,279.4,0,0,0,0,0,-,751.75
2469,ICICIBANK,18/10/2021,30/12/2021,CE,480,0,0,0,227.5,0,269.6,0,0,0,0,0,-,751.75
2470,ICICIBANK,18/10/2021,30/12/2021,CE,490,0,0,0,218.15,0,259.85,0,0,0,0,0,-,751.75
2471,ICICIBANK,18/10/2021,30/12/2021,CE,440,0,0,0,265.8,0,308.95,0,0,0,0,0,-,751.75
2472,ICICIBANK,18/10/2021,30/12/2021,CE,450,0,0,0,256.1,0,299.1,0,0,0,0,0,-,751.75
2473,ICICIBANK,18/10/2021,30/12/2021,CE,870,0,0,0,16.3,0,20.5,0,0,0,0,0,-,751.75
2474,ICICIBANK,18/10/2021,30/12/2021,PE,860,0,0,0,168.75,0,130.45,0,0,0,0,0,-,751.75
2475,ICICIBANK,18/10/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.25,0,0,0,0,0,-,751.75
2476,ICICIBANK,18/10/2021,30/12/2021,PE,880,0,0,0,185.65,0,146.35,0,0,0,0,0,-,751.75
2477,ICICIBANK,18/10/2021,30/12/2021,PE,890,0,0,0,194.25,0,154.55,0,0,0,0,0,-,751.75
2478,ICICIBANK,18/10/2021,30/12/2021,PE,820,0,0,0,136.65,0,100.7,0,0,0,0,0,-,751.75
2479,ICICIBANK,18/10/2021,30/12/2021,PE,830,0,0,0,144.45,0,107.85,0,0,0,0,0,-,751.75
2480,ICICIBANK,18/10/2021,30/12/2021,PE,840,0,0,0,152.4,0,115.2,0,0,0,0,0,-,751.75
2481,ICICIBANK,18/10/2021,30/12/2021,PE,850,0,0,0,160.5,0,122.75,0,0,0,0,0,-,751.75
2482,ICICIBANK,18/10/2021,30/12/2021,PE,790,0,0,0,114.15,0,80.65,0,0,0,0,0,-,751.75
2483,ICICIBANK,18/10/2021,30/12/2021,PE,800,0,0,0,121.5,0,87.1,0,0,0,0,0,-,751.75
2484,ICICIBANK,18/10/2021,30/12/2021,PE,810,0,0,0,128.95,0,93.8,0,0,0,0,0,-,751.75
2485,ICICIBANK,18/10/2021,30/12/2021,PE,760,0,0,0,93.4,0,62.75,0,0,0,0,0,-,751.75
2486,ICICIBANK,18/10/2021,30/12/2021,PE,770,0,0,0,100.1,0,68.45,0,0,0,0,0,-,751.75
2487,ICICIBANK,18/10/2021,30/12/2021,PE,780,0,0,0,107,0,74.45,0,0,0,0,0,-,751.75
2488,ICICIBANK,18/10/2021,30/12/2021,PE,730,0,0,0,74.55,0,47.25,0,0,0,0,0,-,751.75
2489,ICICIBANK,18/10/2021,30/12/2021,PE,740,0,0,0,80.6,0,52.15,0,0,0,0,0,-,751.75
2490,ICICIBANK,18/10/2021,30/12/2021,PE,750,0,0,0,86.9,0,57.3,0,0,0,0,0,-,751.75
2491,ICICIBANK,18/10/2021,30/12/2021,PE,700,30,30,30,30,30,34.2,1,10.04,0.41,1375,0,-,751.75
2492,ICICIBANK,18/10/2021,30/12/2021,PE,710,0,0,0,63.15,0,38.25,0,0,0,0,0,-,751.75
2493,ICICIBANK,18/10/2021,30/12/2021,PE,720,0,0,0,68.75,0,42.6,0,0,0,0,0,-,751.75
2494,ICICIBANK,18/10/2021,30/12/2021,PE,660,0,0,0,39.1,0,20.75,0,0,0,0,0,-,751.75
2495,ICICIBANK,18/10/2021,30/12/2021,PE,670,0,0,0,43.4,0,23.7,0,0,0,0,0,-,751.75
2496,ICICIBANK,18/10/2021,30/12/2021,PE,680,0,0,0,47.95,0,26.9,0,0,0,0,0,-,751.75
2497,ICICIBANK,18/10/2021,30/12/2021,PE,690,0,0,0,52.75,0,30.4,0,0,0,0,0,-,751.75
2498,ICICIBANK,18/10/2021,30/12/2021,PE,630,0,0,0,27.85,0,13.35,0,0,0,0,0,-,751.75
2499,ICICIBANK,18/10/2021,30/12/2021,PE,640,0,0,0,31.35,0,15.55,0,0,0,0,0,-,751.75
2500,ICICIBANK,18/10/2021,30/12/2021,PE,650,10,10,10,10,10,18.05,1,9.08,0.14,1375,0,-,751.75
2501,ICICIBANK,18/10/2021,30/12/2021,PE,600,0,0,0,18.95,0,8.05,0,0,0,0,0,-,751.75
2502,ICICIBANK,18/10/2021,30/12/2021,PE,610,0,0,0,21.65,0,9.6,0,0,0,0,0,-,751.75
2503,ICICIBANK,18/10/2021,30/12/2021,PE,620,0,0,0,24.65,0,11.35,0,0,0,0,0,-,751.75
2504,ICICIBANK,18/10/2021,30/12/2021,PE,570,0,0,0,12.15,0,4.5,0,0,0,0,0,-,751.75
2505,ICICIBANK,18/10/2021,30/12/2021,PE,580,0,0,0,14.2,0,5.55,0,0,0,0,0,-,751.75
2506,ICICIBANK,18/10/2021,30/12/2021,PE,590,0,0,0,16.45,0,6.7,0,0,0,0,0,-,751.75
2507,ICICIBANK,18/10/2021,30/12/2021,PE,540,0,0,0,7.35,0,2.35,0,0,0,0,0,-,751.75
2508,ICICIBANK,18/10/2021,30/12/2021,PE,550,0,0,0,8.75,0,2.95,0,0,0,0,0,-,751.75
2509,ICICIBANK,18/10/2021,30/12/2021,PE,560,0,0,0,10.35,0,3.65,0,0,0,0,0,-,751.75
2510,ICICIBANK,18/10/2021,30/12/2021,PE,500,0,0,0,3.3,0,0.8,0,0,0,0,0,-,751.75
2511,ICICIBANK,18/10/2021,30/12/2021,PE,510,0,0,0,4.1,0,1.1,0,0,0,0,0,-,751.75
2512,ICICIBANK,18/10/2021,30/12/2021,PE,520,0,0,0,5,0,1.4,0,0,0,0,0,-,751.75
2513,ICICIBANK,18/10/2021,30/12/2021,PE,530,0,0,0,6.1,0,1.8,0,0,0,0,0,-,751.75
2514,ICICIBANK,18/10/2021,30/12/2021,PE,470,0,0,0,1.65,0,0.35,0,0,0,0,0,-,751.75
2515,ICICIBANK,18/10/2021,30/12/2021,PE,480,0,0,0,2.1,0,0.45,0,0,0,0,0,-,751.75
2516,ICICIBANK,18/10/2021,30/12/2021,PE,490,0,0,0,2.65,0,0.6,0,0,0,0,0,-,751.75
2517,ICICIBANK,18/10/2021,30/12/2021,PE,440,0,0,0,0.7,0,0.1,0,0,0,0,0,-,751.75
2518,ICICIBANK,18/10/2021,30/12/2021,PE,450,0,0,0,0.95,0,0.15,0,0,0,0,0,-,751.75
2519,ICICIBANK,18/10/2021,30/12/2021,PE,870,0,0,0,177.15,0,138.35,0,0,0,0,0,-,751.75
2520,ICICIBANK,19/10/2021,30/12/2021,CE,850,0,0,0,19.5,0,24.85,0,0,0,0,0,-,753.15
2521,ICICIBANK,19/10/2021,30/12/2021,CE,460,0,0,0,246.5,0,291.15,0,0,0,0,0,-,753.15
2522,ICICIBANK,19/10/2021,30/12/2021,CE,870,0,0,0,16.3,0,20.55,0,0,0,0,0,-,753.15
2523,ICICIBANK,19/10/2021,30/12/2021,CE,880,0,0,0,14.9,0,18.6,0,0,0,0,0,-,753.15
2524,ICICIBANK,19/10/2021,30/12/2021,CE,890,0,0,0,13.6,0,16.85,0,0,0,0,0,-,753.15
2525,ICICIBANK,19/10/2021,30/12/2021,CE,900,0,0,0,12.4,0,15.25,0,0,0,0,0,-,753.15
2526,ICICIBANK,19/10/2021,30/12/2021,CE,820,0,0,0,25.3,0,32.65,0,0,0,0,0,-,753.15
2527,ICICIBANK,19/10/2021,30/12/2021,CE,830,0,0,0,23.25,0,29.85,0,0,0,0,0,-,753.15
2528,ICICIBANK,19/10/2021,30/12/2021,CE,840,0,0,0,21.3,0,27.2,0,0,0,0,0,-,753.15
2529,ICICIBANK,19/10/2021,30/12/2021,CE,790,0,0,0,32.55,0,42.5,0,0,0,0,0,-,753.15
2530,ICICIBANK,19/10/2021,30/12/2021,CE,800,0,0,0,29.95,0,39,0,0,0,0,0,-,753.15
2531,ICICIBANK,19/10/2021,30/12/2021,CE,810,0,0,0,27.55,0,35.7,0,0,0,0,0,-,753.15
2532,ICICIBANK,19/10/2021,30/12/2021,CE,760,0,0,0,41.5,0,54.5,0,0,0,0,0,-,753.15
2533,ICICIBANK,19/10/2021,30/12/2021,CE,770,0,0,0,38.3,0,50.25,0,0,0,0,0,-,753.15
2534,ICICIBANK,19/10/2021,30/12/2021,CE,780,0,0,0,35.3,0,46.25,0,0,0,0,0,-,753.15
2535,ICICIBANK,19/10/2021,30/12/2021,CE,730,0,0,0,52.35,0,68.95,0,0,0,0,0,-,753.15
2536,ICICIBANK,19/10/2021,30/12/2021,CE,740,0,0,0,48.5,0,63.85,0,0,0,0,0,-,753.15
2537,ICICIBANK,19/10/2021,30/12/2021,CE,750,48.65,48.65,48.65,48.65,48.65,59.05,1,10.98,0.67,8250,1375,-,753.15
2538,ICICIBANK,19/10/2021,30/12/2021,CE,690,0,0,0,70.2,0,92.05,0,0,0,0,0,-,753.15
2539,ICICIBANK,19/10/2021,30/12/2021,CE,700,0,0,0,48,48,85.85,0,0,0,1375,0,-,753.15
2540,ICICIBANK,19/10/2021,30/12/2021,CE,710,0,0,0,60.8,0,79.95,0,0,0,0,0,-,753.15
2541,ICICIBANK,19/10/2021,30/12/2021,CE,720,0,0,0,56.45,0,74.3,0,0,0,0,0,-,753.15
2542,ICICIBANK,19/10/2021,30/12/2021,CE,660,0,0,0,86.3,0,112.35,0,0,0,0,0,-,753.15
2543,ICICIBANK,19/10/2021,30/12/2021,CE,670,0,0,0,80.65,0,105.35,0,0,0,0,0,-,753.15
2544,ICICIBANK,19/10/2021,30/12/2021,CE,680,0,0,0,75.3,0,98.55,0,0,0,0,0,-,753.15
2545,ICICIBANK,19/10/2021,30/12/2021,CE,630,0,0,0,104.7,0,134.95,0,0,0,0,0,-,753.15
2546,ICICIBANK,19/10/2021,30/12/2021,CE,640,0,0,0,98.3,0,127.15,0,0,0,0,0,-,753.15
2547,ICICIBANK,19/10/2021,30/12/2021,CE,650,0,0,0,92.15,0,119.65,0,0,0,0,0,-,753.15
2548,ICICIBANK,19/10/2021,30/12/2021,CE,600,0,0,0,125.55,0,159.6,0,0,0,0,0,-,753.15
2549,ICICIBANK,19/10/2021,30/12/2021,CE,610,0,0,0,118.35,0,151.2,0,0,0,0,0,-,753.15
2550,ICICIBANK,19/10/2021,30/12/2021,CE,620,0,0,0,111.4,0,142.95,0,0,0,0,0,-,753.15
2551,ICICIBANK,19/10/2021,30/12/2021,CE,570,0,0,0,148.45,0,186,0,0,0,0,0,-,753.15
2552,ICICIBANK,19/10/2021,30/12/2021,CE,580,0,0,0,140.6,0,177.05,0,0,0,0,0,-,753.15
2553,ICICIBANK,19/10/2021,30/12/2021,CE,590,0,0,0,132.95,0,168.25,0,0,0,0,0,-,753.15
2554,ICICIBANK,19/10/2021,30/12/2021,CE,530,0,0,0,182,0,223.15,0,0,0,0,0,-,753.15
2555,ICICIBANK,19/10/2021,30/12/2021,CE,540,0,0,0,173.35,0,213.7,0,0,0,0,0,-,753.15
2556,ICICIBANK,19/10/2021,30/12/2021,CE,550,0,0,0,164.85,0,204.35,0,0,0,0,0,-,753.15
2557,ICICIBANK,19/10/2021,30/12/2021,CE,560,0,0,0,156.55,0,195.1,0,0,0,0,0,-,753.15
2558,ICICIBANK,19/10/2021,30/12/2021,CE,500,0,0,0,208.95,0,252,0,0,0,0,0,-,753.15
2559,ICICIBANK,19/10/2021,30/12/2021,CE,510,0,0,0,199.8,0,242.3,0,0,0,0,0,-,753.15
2560,ICICIBANK,19/10/2021,30/12/2021,CE,520,0,0,0,190.85,0,232.7,0,0,0,0,0,-,753.15
2561,ICICIBANK,19/10/2021,30/12/2021,CE,470,0,0,0,236.95,0,281.3,0,0,0,0,0,-,753.15
2562,ICICIBANK,19/10/2021,30/12/2021,CE,480,0,0,0,227.5,0,271.5,0,0,0,0,0,-,753.15
2563,ICICIBANK,19/10/2021,30/12/2021,CE,490,0,0,0,218.15,0,261.7,0,0,0,0,0,-,753.15
2564,ICICIBANK,19/10/2021,30/12/2021,CE,440,0,0,0,265.8,0,310.9,0,0,0,0,0,-,753.15
2565,ICICIBANK,19/10/2021,30/12/2021,CE,450,0,0,0,256.1,0,301,0,0,0,0,0,-,753.15
2566,ICICIBANK,19/10/2021,30/12/2021,CE,860,0,0,0,17.85,0,22.6,0,0,0,0,0,-,753.15
2567,ICICIBANK,19/10/2021,30/12/2021,PE,900,0,0,0,202.95,0,161,0,0,0,0,0,-,753.15
2568,ICICIBANK,19/10/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.2,0,0,0,0,0,-,753.15
2569,ICICIBANK,19/10/2021,30/12/2021,PE,870,0,0,0,177.15,0,136.5,0,0,0,0,0,-,753.15
2570,ICICIBANK,19/10/2021,30/12/2021,PE,880,0,0,0,185.65,0,144.5,0,0,0,0,0,-,753.15
2571,ICICIBANK,19/10/2021,30/12/2021,PE,890,0,0,0,194.25,0,152.65,0,0,0,0,0,-,753.15
2572,ICICIBANK,19/10/2021,30/12/2021,PE,830,0,0,0,144.45,0,106.1,0,0,0,0,0,-,753.15
2573,ICICIBANK,19/10/2021,30/12/2021,PE,840,0,0,0,152.4,0,113.4,0,0,0,0,0,-,753.15
2574,ICICIBANK,19/10/2021,30/12/2021,PE,850,0,0,0,160.5,0,120.95,0,0,0,0,0,-,753.15
2575,ICICIBANK,19/10/2021,30/12/2021,PE,790,0,0,0,114.15,0,79.05,0,0,0,0,0,-,753.15
2576,ICICIBANK,19/10/2021,30/12/2021,PE,800,0,0,0,121.5,0,85.45,0,0,0,0,0,-,753.15
2577,ICICIBANK,19/10/2021,30/12/2021,PE,810,0,0,0,128.95,0,92.1,0,0,0,0,0,-,753.15
2578,ICICIBANK,19/10/2021,30/12/2021,PE,820,0,0,0,136.65,0,99,0,0,0,0,0,-,753.15
2579,ICICIBANK,19/10/2021,30/12/2021,PE,760,0,0,0,93.4,0,61.3,0,0,0,0,0,-,753.15
2580,ICICIBANK,19/10/2021,30/12/2021,PE,770,0,0,0,100.1,0,66.95,0,0,0,0,0,-,753.15
2581,ICICIBANK,19/10/2021,30/12/2021,PE,780,0,0,0,107,0,72.9,0,0,0,0,0,-,753.15
2582,ICICIBANK,19/10/2021,30/12/2021,PE,730,0,0,0,74.55,0,45.95,0,0,0,0,0,-,753.15
2583,ICICIBANK,19/10/2021,30/12/2021,PE,740,0,0,0,80.6,0,50.8,0,0,0,0,0,-,753.15
2584,ICICIBANK,19/10/2021,30/12/2021,PE,750,0,0,0,86.9,0,55.9,0,0,0,0,0,-,753.15
2585,ICICIBANK,19/10/2021,30/12/2021,PE,700,0,0,0,30,30,33.1,0,0,0,1375,0,-,753.15
2586,ICICIBANK,19/10/2021,30/12/2021,PE,710,0,0,0,63.15,0,37.1,0,0,0,0,0,-,753.15
2587,ICICIBANK,19/10/2021,30/12/2021,PE,720,0,0,0,68.75,0,41.35,0,0,0,0,0,-,753.15
2588,ICICIBANK,19/10/2021,30/12/2021,PE,660,0,0,0,39.1,0,19.9,0,0,0,0,0,-,753.15
2589,ICICIBANK,19/10/2021,30/12/2021,PE,670,0,0,0,43.4,0,22.8,0,0,0,0,0,-,753.15
2590,ICICIBANK,19/10/2021,30/12/2021,PE,680,0,0,0,47.95,0,25.95,0,0,0,0,0,-,753.15
2591,ICICIBANK,19/10/2021,30/12/2021,PE,690,0,0,0,52.75,0,29.35,0,0,0,0,0,-,753.15
2592,ICICIBANK,19/10/2021,30/12/2021,PE,630,0,0,0,27.85,0,12.7,0,0,0,0,0,-,753.15
2593,ICICIBANK,19/10/2021,30/12/2021,PE,640,0,0,0,31.35,0,14.85,0,0,0,0,0,-,753.15
