Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,futures_price
NIFTY,03-Oct-17,28-Dec-17,PE,7400,0,0,0,184.15,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,7500,4.05,4.95,3.5,3.75,3.75,3.75,18,101.3,0.05,327525,-675,9934
NIFTY,03-Oct-17,28-Dec-17,PE,7600,0,0,0,256.15,256.15,0,0,0,0,14550,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,7000,1.6,3,1.6,3,3,3,10,52.52,0.02,168000,675,9934
NIFTY,03-Oct-17,28-Dec-17,PE,7100,0,0,0,138.05,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,7200,0,0,0,0.1,0.1,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,7300,0,0,0,167.65,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6700,0,0,0,89.9,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6800,0,0,0,100.65,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6900,0,0,0,112.2,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6400,0,0,0,67.1,67.1,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6500,1.2,2.75,1.2,2.75,2.75,2.75,10,48.77,0.02,38000,-450,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6600,0,0,0,51.7,51.7,0,0,0,0,9550,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6000,1.55,3,1.55,3,3,3,270,1215.6,0.6,389775,20025,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6100,0,0,0,42,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6200,0,0,0,48.2,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,6300,0,0,0,55.1,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5800,0,0,0,26.9,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5900,0,0,0,31.35,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5500,0,0,0,59.25,59.25,0,0,0,0,9900,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5600,0,0,0,19.45,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5700,0,0,0,22.95,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5100,0,0,0,7.7,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5200,0,0,0,9.4,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5300,0,0,0,11.35,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5400,0,0,0,13.7,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4800,0,0,0,4,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4900,0,0,0,5,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,5000,0,0,0,1.5,1.5,0,0,0,0,141600,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4500,0,0,0,1.9,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4600,0,0,0,2.5,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4700,0,0,0,3.15,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4200,0,0,0,0.85,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4300,0,0,0,1.1,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4400,0,0,0,1.5,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,3900,0,0,0,0.15,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4000,0,0,0,0.25,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,4100,0,0,0,1.25,1.25,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,3500,0,0,0,53.35,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,3600,0,0,0,0.05,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,3700,0,0,0,0.1,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,3800,0,0,0,0.1,0,0,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,12500,2490,2490,2490,2490,2490,2490,2,22.49,3.74,150,150,9934
NIFTY,03-Oct-17,28-Dec-17,PE,12600,0,0,0,2229.2,0,2555.45,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,12200,0,0,0,2061.2,0,2161.45,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,12300,0,0,0,2044.55,0,2259.95,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,12400,0,0,0,2097.2,0,2358.45,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,11900,0,0,0,1916.3,0,1866.3,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,12000,0,0,0,2075,2075,1964.65,0,0,0,8250,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,12100,0,0,0,2006.4,0,2063.05,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,11600,0,0,0,1887.05,0,1572.15,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,11700,0,0,0,1899.3,0,1670,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,11800,0,0,0,2100,2100,1768.1,0,0,0,75,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,11500,0,0,0,1858.65,0,1474.65,0,0,0,0,0,9934
NIFTY,03-Oct-17,28-Dec-17,PE,11250,0,0,0,1313.55,0,1233.1,0,0,0,0,0,9934
