,index,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,strike_distance,impliedvolatility,delta,theta,gamma,vega,sabrsigma
110,17186,109375,BANKNIFTY,OPTIDX,2021-11-25,44700,CE,21.95,22.0,18.3,19.5,19.5,12,134.16,850,25,2021-11-11,38686.1,14.0,6013.9000000000015,35.400390625,0.020209105180234707,-4.679092781695579,1.8212036343366123e-05,3.700936503083466,33.596415303388675
111,17187,109376,BANKNIFTY,OPTIDX,2021-11-25,44800,CE,26.5,26.5,19.0,19.55,19.55,14,156.87,2075,150,2021-11-11,38686.1,14.0,6113.9000000000015,35.88104248046875,0.020043071230688214,-4.709558116641818,1.7842800330372206e-05,3.6751336680853366,33.87391327706167
112,17188,109377,BANKNIFTY,OPTIDX,2021-11-25,44900,CE,18.05,26.35,18.0,20.15,20.15,59,662.57,1075,125,2021-11-11,38686.1,14.0,6213.9000000000015,36.502838134765625,0.020286251392787964,-4.840421038510215,1.7719147957255965e-05,3.712910995520766,34.15027040214367
113,17189,109378,BANKNIFTY,OPTIDX,2021-11-25,45000,CE,13.05,23.0,12.0,19.5,19.5,6950,78223.18,209150,95475,2021-11-11,38686.1,14.0,6313.9000000000015,36.773681640625,0.01954914690007628,-4.725573863939907,1.7044854248622585e-05,3.5981186078508887,34.425492762686716
114,17190,109379,BANKNIFTY,OPTIDX,2021-11-25,45100,CE,18.85,22.7,18.5,18.8,18.8,54,609.12,5075,-100,2021-11-11,38686.1,14.0,6413.9000000000015,37.04833984375,0.018858705875621447,-4.617556179763276,1.6409208918448196e-05,3.4898074671808272,34.69958678026854
115,17191,109380,BANKNIFTY,OPTIDX,2021-11-25,45200,CE,10.15,21.9,10.15,16.65,16.65,323,3651.36,12400,3600,2021-11-11,38686.1,14.0,6513.9000000000015,36.84043884277344,0.016971657521172457,-4.196790414695103,1.5082754131541869e-05,3.18970499002385,34.97255916971266
0,19637,111844,BANKNIFTY,OPTIDX,2021-11-25,31600,PE,7.0,7.0,4.2,5.05,5.05,389,3073.59,26775,625,2021-11-12,38871.35,13.0,7271.3499999999985,43.1976318359375,-0.0049239561216229384,-1.7384917045698856,4.5010761195665256e-06,1.046371812475448,40.637577422234436
1,19641,111848,BANKNIFTY,OPTIDX,2021-11-25,32000,PE,5.5,5.75,4.5,5.1,5.1,738,5904.94,81950,2525,2021-11-12,38871.35,13.0,6871.3499999999985,40.8935546875,-0.005247277119341378,-1.741638708944921,5.031667725899496e-06,1.1073286922256618,39.07402048857521
2,19646,111853,BANKNIFTY,OPTIDX,2021-11-25,32500,PE,4.55,8.0,4.55,5.7,5.7,93,755.77,5675,-525,2021-11-12,38871.35,13.0,6371.3499999999985,38.4521484375,-0.006154291909734688,-1.8866711097123778,6.16479431516332e-06,1.2757011206344722,37.12586570639409
3,19650,111857,BANKNIFTY,OPTIDX,2021-11-25,32900,PE,0.0,0.0,0.0,19.0,2.2,0,0.0,25,0,2021-11-12,38871.35,13.0,5971.3499999999985,42.29736328125,-0.01661492764362773,-4.933800078218069,1.3323507452342844e-05,3.0327848376906865,35.571495458763444
4,19651,111858,BANKNIFTY,OPTIDX,2021-11-25,33000,PE,10.0,10.0,5.6,6.2,6.2,1055,8705.78,43475,6650,2021-11-12,38871.35,13.0,5871.3499999999985,35.82763671875,-0.007032398934418598,-1.977942425930636,7.444592566930574e-06,1.4353864162992096,35.18339034372673
5,19652,111859,BANKNIFTY,OPTIDX,2021-11-25,33100,PE,19.0,19.0,15.0,15.0,3.0,9,74.51,275,225,2021-11-12,38871.35,13.0,5771.3499999999985,39.581298828125,-0.014299455539704548,-4.05881933137225,1.2516509986347057e-05,2.6661404688593318,34.795460047608756
6,19656,111863,BANKNIFTY,OPTIDX,2021-11-25,33500,PE,10.7,11.5,6.35,7.45,7.45,235,1968.65,7175,-75,2021-11-12,38871.35,13.0,5371.3499999999985,33.66851806640625,-0.008841097265099435,-2.2732586948718247,9.688676847190377e-06,1.7554893847745834,33.24530334675824
7,19660,111867,BANKNIFTY,OPTIDX,2021-11-25,33900,PE,16.5,16.5,13.0,13.0,10.05,50,423.92,1375,1225,2021-11-12,38871.35,13.0,4971.3499999999985,33.721923828125,-0.014553198694799442,-3.510740492604463,1.4915494440913975e-05,2.706822222627366,31.69727178502452
8,19661,111868,BANKNIFTY,OPTIDX,2021-11-25,34000,PE,13.3,17.15,7.6,8.1,8.1,912,7754.27,28450,3300,2021-11-12,38871.35,13.0,4871.3499999999985,31.005859375,-0.010238306116022253,-2.3800247801806007,1.1960726099178412e-05,1.9957725904733328,31.310550034640762
9,19662,111869,BANKNIFTY,OPTIDX,2021-11-25,34100,PE,5.15,29.0,5.15,24.75,13.25,3,25.58,25,25,2021-11-12,38871.35,13.0,4771.3499999999985,35.839080810546875,-0.02441643723470943,-5.794029329936715,2.1793680342922833e-05,4.203365688274634,30.923935147840005
10,19666,111873,BANKNIFTY,OPTIDX,2021-11-25,34500,PE,19.85,19.85,8.1,9.05,9.05,2448,21121.2,21875,-850,2021-11-12,38871.35,13.0,4371.3499999999985,28.461456298828125,-0.01229220943225496,-2.561062764954789,1.5274591282875983e-05,2.3395721986146647,29.378534885008865
11,19667,111874,BANKNIFTY,OPTIDX,2021-11-25,34600,PE,33.0,33.0,10.95,10.95,25.5,5,43.26,150,50,2021-11-12,38871.35,13.0,4271.3499999999985,28.606414794921875,-0.014512716948434118,-2.971040849482441,1.7540637445426533e-05,2.7003405578896986,28.992462746856493
12,19668,111875,BANKNIFTY,OPTIDX,2021-11-25,34700,PE,26.0,36.8,9.05,9.05,9.05,50,433.96,400,150,2021-11-12,38871.35,13.0,4171.3499999999985,27.256011962890625,-0.012788087738329422,-2.5380211368610524,1.6505710536743627e-05,2.4210640077584182,28.60651463318935
13,19670,111877,BANKNIFTY,OPTIDX,2021-11-25,34900,PE,84.55,84.55,8.65,8.95,8.95,107,934.08,225,50,2021-11-12,38871.35,13.0,3971.3499999999985,26.012420654296875,-0.013214518139271514,-2.4918948362909563,1.7792287412155018e-05,2.490704983000597,27.835038206634472
14,19671,111878,BANKNIFTY,OPTIDX,2021-11-25,35000,PE,22.05,23.55,9.0,10.05,10.05,5509,48222.88,99875,6800,2021-11-12,38871.35,13.0,3871.3499999999985,25.82550048828125,-0.014745655842625088,-2.719219325570689,1.9697465883640078e-05,2.7375927330786523,27.449542453840607
15,19672,111879,BANKNIFTY,OPTIDX,2021-11-25,35100,PE,15.05,24.25,10.1,11.35,11.35,113,992.0,1200,375,2021-11-12,38871.35,13.0,3771.3499999999985,25.665283203125,-0.016534753471532587,-2.9813737073602016,2.186693468405166e-05,3.020255641750602,27.064236860253462
16,19674,111881,BANKNIFTY,OPTIDX,2021-11-25,35300,PE,31.8,31.8,9.4,11.05,11.05,46,406.13,1500,175,2021-11-12,38871.35,13.0,3571.3499999999985,24.335861206054688,-0.016945207766825936,-2.886869150677405,2.355034492328509e-05,3.084279503490026,26.294311398239635
17,19675,111882,BANKNIFTY,OPTIDX,2021-11-25,35400,PE,35.0,35.0,10.4,10.8,10.8,265,2346.64,1425,25,2021-11-12,38871.35,13.0,3471.3499999999985,23.651123046875,-0.01708321476366399,-2.8251629406285925,2.440077261744949e-05,3.105739897034143,25.909764140259096
18,19676,111883,BANKNIFTY,OPTIDX,2021-11-25,35500,PE,32.6,32.6,10.6,11.9,11.9,6974,61926.59,120675,19975,2021-11-12,38871.35,13.0,3371.3499999999985,23.37646484375,-0.018830476048393805,-3.0341410659197265,2.682512234903723e-05,3.3746620047643567,25.525554081385277
19,19677,111884,BANKNIFTY,OPTIDX,2021-11-25,35600,PE,28.55,28.55,11.3,11.3,11.3,154,1371.23,6625,1125,2021-11-12,38871.35,13.0,3271.3499999999985,22.552490234375,-0.018453454204582075,-2.8772294137408227,2.7330595644336823e-05,3.3170600665303676,25.141736868217066
20,19678,111885,BANKNIFTY,OPTIDX,2021-11-25,35700,PE,32.85,32.85,10.9,11.55,11.55,88,785.81,2525,-325,2021-11-12,38871.35,13.0,3171.3499999999985,22.022247314453125,-0.019294996861566847,-2.9182195361061876,2.907088825285391e-05,3.445320854650707,24.758378088199702
21,19679,111886,BANKNIFTY,OPTIDX,2021-11-25,35800,PE,30.45,30.45,11.1,12.3,12.3,347,3107.35,1800,925,2021-11-12,38871.35,13.0,3071.3499999999985,21.6064453125,-0.020727560915715457,-3.0424671035950337,3.148638909592185e-05,3.6611364594853866,24.37555481924963
22,19680,111887,BANKNIFTY,OPTIDX,2021-11-25,35900,PE,31.95,44.05,11.9,13.25,13.25,177,1589.36,1925,675,2021-11-12,38871.35,13.0,2971.3499999999985,21.23260498046875,-0.02250692388246942,-3.205317532453381,3.4350108346720384e-05,3.9250132482777462,23.993357443863385
23,19681,111888,BANKNIFTY,OPTIDX,2021-11-25,36000,PE,28.4,34.75,12.95,14.85,14.85,15279,137599.77,315600,40975,2021-11-12,38871.35,13.0,2871.3499999999985,20.98846435546875,-0.025164746840309546,-3.4801754841526646,3.8168353639337274e-05,4.3111568838714325,23.611891776998277
24,19682,111889,BANKNIFTY,OPTIDX,2021-11-25,36100,PE,37.15,40.95,11.9,16.5,16.5,276,2492.77,1700,375,2021-11-12,38871.35,13.0,2771.3499999999985,20.7061767578125,-0.027918036536437055,-3.7445267790779195,4.219497355297387e-05,4.701867341072155,23.231281566718405
25,19683,111890,BANKNIFTY,OPTIDX,2021-11-25,36200,PE,39.2,43.95,17.1,19.1,19.1,585,5298.45,7625,2825,2021-11-12,38871.35,13.0,2671.3499999999985,20.56884765625,-0.03190115850173726,-4.154828715432669,4.744569510305427e-05,5.2519007582043615,22.85167143818367
26,19684,111891,BANKNIFTY,OPTIDX,2021-11-25,36300,PE,43.45,48.4,18.9,21.8,21.8,452,4105.67,3625,1525,2021-11-12,38871.35,13.0,2571.3499999999985,20.4010009765625,-0.03618045746563127,-4.570393186799828,5.305352230167681e-05,5.824725119777826,22.47323036531059
27,19685,111892,BANKNIFTY,OPTIDX,2021-11-25,36400,PE,54.45,54.45,21.3,23.95,23.95,566,5155.72,3700,2275,2021-11-12,38871.35,13.0,2471.3499999999985,20.069122314453125,-0.03977622727154048,-4.857409147789142,5.8265508224277894e-05,6.29288296038566,22.096155770620253
28,19686,111893,BANKNIFTY,OPTIDX,2021-11-25,36500,PE,53.65,58.95,23.9,26.35,26.35,19620,179227.1,308750,30575,2021-11-12,38871.35,13.0,2371.3499999999985,19.744873046875,-0.043833056390368906,-5.169982736519835,6.406841997755138e-05,6.807820482329724,21.720678372621684
29,19687,111894,BANKNIFTY,OPTIDX,2021-11-25,36600,PE,56.25,66.6,25.05,30.65,30.65,595,5451.11,3950,575,2021-11-12,38871.35,13.0,2271.3499999999985,19.6380615234375,-0.05018072377462526,-5.731102718240695,7.179671469882736e-05,7.587748439244893,21.347067921600072
30,19688,111895,BANKNIFTY,OPTIDX,2021-11-25,36700,PE,64.05,72.4,31.95,34.85,34.85,541,4970.57,4225,-550,2021-11-12,38871.35,13.0,2171.3499999999985,19.44446563720703,-0.05651249715860203,-6.235087335003543,7.967354261689657e-05,8.337193406842198,20.975639988636747
31,19689,111896,BANKNIFTY,OPTIDX,2021-11-25,36800,PE,69.8,82.1,37.0,39.95,39.95,519,4782.15,4875,325,2021-11-12,38871.35,13.0,2071.3499999999985,19.289016723632812,-0.06394576956592078,-6.813548179365034,8.847422442351915e-05,9.184099697857837,20.60676399826079
32,19690,111897,BANKNIFTY,OPTIDX,2021-11-25,36900,PE,77.4,94.45,42.7,46.1,46.1,843,7789.94,6950,400,2021-11-12,38871.35,13.0,1971.3499999999985,19.1650390625,-0.07255066179333666,-7.462699849008972,9.816127015721298e-05,10.124174307261905,20.240872720546964
33,19691,111898,BANKNIFTY,OPTIDX,2021-11-25,37000,PE,93.2,108.8,47.9,52.3,52.3,32006,296647.82,455725,-3425,2021-11-12,38871.35,13.0,1871.3499999999985,18.97430419921875,-0.0813931482207243,-8.063469520882437,0.00010820662289588906,11.049164456400753,19.878473460368216
34,19692,111899,BANKNIFTY,OPTIDX,2021-11-25,37100,PE,96.2,120.45,55.95,60.05,60.05,968,8998.45,9150,1250,2021-11-12,38871.35,13.0,1771.3499999999985,18.848419189453125,-0.09192927013326174,-8.773050907739028,0.00011930658036247253,12.1017747593841,19.520161193975525
35,19693,111900,BANKNIFTY,OPTIDX,2021-11-25,37200,PE,202.95,202.95,63.35,68.55,68.55,1886,17582.62,15650,8700,2021-11-12,38871.35,13.0,1671.3499999999985,18.700122833251953,-0.10330306266225048,-9.48146312237159,0.00013099359285787454,13.18269635872717,19.166633896231616
36,19694,111901,BANKNIFTY,OPTIDX,2021-11-25,37300,PE,138.0,151.1,71.8,78.2,78.2,1167,10912.6,10400,3725,2021-11-12,38871.35,13.0,1571.3499999999985,18.5546875,-0.11586546263405012,-10.215981090293534,0.00014336277672382216,14.315277923577632,18.818710259797765
37,19695,111902,BANKNIFTY,OPTIDX,2021-11-25,37400,PE,165.0,171.6,81.75,88.95,88.95,1752,16434.97,16925,4875,2021-11-12,38871.35,13.0,1471.3499999999985,18.406391143798828,-0.1296196839668366,-10.964077638373572,0.00015635019275684004,15.48733895583614,18.477349905794345
38,19696,111903,BANKNIFTY,OPTIDX,2021-11-25,37500,PE,162.0,193.4,92.55,101.55,101.55,23969,225535.69,288525,-2400,2021-11-12,38871.35,13.0,1371.3499999999985,18.288612365722656,-0.14505765550708755,-11.764293941256808,0.00016992918306559912,16.72470477016373,18.143675987396623
39,19697,111904,BANKNIFTY,OPTIDX,2021-11-25,37600,PE,158.6,214.75,103.5,114.6,114.6,1737,16394.02,18875,2750,2021-11-12,38871.35,13.0,1271.3499999999985,18.1121826171875,-0.16110452162780786,-12.49013354119454,0.00018394547863806305,17.929560392290533,17.81899974183783
40,19698,111905,BANKNIFTY,OPTIDX,2021-11-25,37700,PE,214.5,239.6,118.55,131.2,131.2,2093,19815.67,15050,3525,2021-11-12,38871.35,13.0,1171.3499999999985,18.039703369140625,-0.17989814200339366,-13.35120289461721,0.00019820984593840808,19.24262656412981,17.50484598429265
41,19699,111906,BANKNIFTY,OPTIDX,2021-11-25,37800,PE,203.3,263.05,135.0,148.0,148.0,3651,34680.99,23675,-17175,2021-11-12,38871.35,13.0,1071.3499999999985,17.887115478515625,-0.199110274258536,-14.09144185876274,0.00021278373303450178,20.482759714269783,17.20297767904461
42,19700,111907,BANKNIFTY,OPTIDX,2021-11-25,37900,PE,247.9,295.9,154.6,167.65,167.65,2344,22336.84,17650,11000,2021-11-12,38871.35,13.0,971.3499999999985,17.777442932128906,-0.22033579983557228,-14.864821387912116,0.00022723996888113557,21.74021075816398,16.91541649447711
43,19701,111908,BANKNIFTY,OPTIDX,2021-11-25,38000,PE,274.25,328.0,172.85,189.35,189.35,44546,425883.74,495850,-20825,2021-11-12,38871.35,13.0,871.3499999999985,17.666339874267578,-0.2430065607709641,-15.60083273378332,0.00024150060890324343,22.96014080818101,16.644454620951375
44,19702,111909,BANKNIFTY,OPTIDX,2021-11-25,38100,PE,351.3,359.55,197.3,213.7,213.7,2543,24402.66,20650,2850,2021-11-12,38871.35,13.0,771.3499999999985,17.57049560546875,-0.2672912551785813,-16.309013923337616,0.00025522504697652937,24.133318235758757,16.392651202781366
45,19703,111910,BANKNIFTY,OPTIDX,2021-11-25,38200,PE,348.95,400.95,222.85,242.25,242.25,3490,33583.97,44850,7000,2021-11-12,38871.35,13.0,671.3499999999985,17.546653747558594,-0.2936790701471951,-17.046625548937257,0.0002674936158995219,25.259076211841037,16.16280485469827
46,19704,111911,BANKNIFTY,OPTIDX,2021-11-25,38300,PE,390.0,436.4,250.5,271.55,271.55,7493,72362.35,43350,21025,2021-11-12,38871.35,13.0,571.3499999999985,17.44699478149414,-0.32054365147405706,-17.616561152273984,0.0002796040679606682,26.252692552241275,15.957892639024314
47,19705,111912,BANKNIFTY,OPTIDX,2021-11-25,38400,PE,392.15,482.9,281.3,302.2,302.2,5397,52334.11,21625,5850,2021-11-12,38871.35,13.0,471.34999999999854,17.297744750976562,-0.3482528017730029,-18.04454295843404,0.0002913604037148473,27.12250201823554,15.780966774986346
48,19706,111913,BANKNIFTY,OPTIDX,2021-11-25,38500,PE,450.05,527.0,315.0,338.75,338.75,45171,439349.03,286625,-32225,2021-11-12,38871.35,13.0,371.34999999999854,17.261981964111328,-0.37791994759214714,-18.51341442165884,0.00030017105951951655,27.884907768058273,15.635004712513757
49,19707,111914,BANKNIFTY,OPTIDX,2021-11-25,38600,PE,500.05,575.1,353.0,378.05,378.05,9413,91927.0,41375,11850,2021-11-12,38871.35,13.0,271.34999999999854,17.217159271240234,-0.40833156066699583,-18.8660757178403,0.0003074837658387436,28.49006394935402,15.522717099821037
50,19708,111915,BANKNIFTY,OPTIDX,2021-11-25,38700,PE,510.15,625.15,392.1,420.05,420.05,10986,107645.35,37875,15950,2021-11-12,38871.35,13.0,171.34999999999854,17.159700393676758,-0.4393520067745555,-19.091665417746313,0.00031324779695233735,28.92727084234631,15.446331070400435
51,19709,111916,BANKNIFTY,OPTIDX,2021-11-25,38800,PE,585.15,680.0,433.8,465.4,465.4,6414,63066.48,34725,6350,2021-11-12,38871.35,13.0,71.34999999999854,17.108917236328125,-0.47088528692983117,-19.20682223927273,0.000317010814797941,29.188134545460354,15.407379861911801
52,19710,111917,BANKNIFTY,OPTIDX,2021-11-25,38900,PE,655.25,738.5,480.2,510.45,510.45,2259,22293.03,15750,4450,2021-11-12,38871.35,13.0,28.650000000001455,16.94202423095703,-0.5028151229519555,-19.069797067190123,0.0003209808233158805,29.265376851543753,15.406538109085254
53,19573,111780,BANKNIFTY,OPTIDX,2021-11-25,38900,CE,516.4,539.9,398.0,490.5,490.5,7305,71909.35,42250,17000,2021-11-12,38871.35,13.0,28.650000000001455,17.238616943359375,0.49745468856977737,-19.403727446041536,0.0003154597386747884,29.26550982916418,15.406538109085254
54,19574,111781,BANKNIFTY,OPTIDX,2021-11-25,39000,CE,464.8,493.15,356.05,442.15,442.15,54702,539269.35,462600,74900,2021-11-12,38871.35,13.0,128.65000000000146,17.18902587890625,0.46587788596235147,-19.27748598927135,0.00031521833995536776,29.158990116835394,15.443539187309975
55,19575,111782,BANKNIFTY,OPTIDX,2021-11-25,39100,CE,423.9,447.35,321.0,396.05,396.05,3252,32099.02,27125,-25,2021-11-12,38871.35,13.0,228.65000000000146,17.107248306274414,0.43426796476434093,-18.994274123428735,0.000313563855329562,28.867946403047043,15.51719482466221
56,19576,111783,BANKNIFTY,OPTIDX,2021-11-25,39200,CE,394.85,407.8,288.45,357.25,357.25,5337,52767.3,44300,3100,2021-11-12,38871.35,13.0,328.65000000000146,17.171382904052734,0.40377042700928256,-18.763383860253107,0.00030744273180071513,28.410523665594837,15.625512800195366
57,19577,111784,BANKNIFTY,OPTIDX,2021-11-25,39300,CE,336.0,369.95,215.0,319.35,319.35,4835,47887.09,51850,16075,2021-11-12,38871.35,13.0,428.65000000000146,17.16160774230957,0.3735668294309066,-18.3390117248315,0.00030083170008497447,27.783778303596772,15.765885765085006
58,19578,111785,BANKNIFTY,OPTIDX,2021-11-25,39400,CE,235.2,332.55,177.0,288.15,288.15,2855,28322.68,41050,775,2021-11-12,38871.35,13.0,528.6500000000015,17.290353775024414,0.3454410109531868,-17.982807578918685,0.0002906118711469887,27.041262610095178,15.935311971715725
59,19579,111786,BANKNIFTY,OPTIDX,2021-11-25,39500,CE,264.9,298.35,204.4,256.8,256.8,38817,385765.41,343925,-10025,2021-11-12,38871.35,13.0,628.6500000000015,17.314910888671875,0.3175287211626187,-17.413907837935092,0.0002806204600997592,26.148653417704136,16.130609839040602
60,19580,111787,BANKNIFTY,OPTIDX,2021-11-25,39600,CE,279.95,279.95,184.45,226.65,226.65,2771,27587.28,40725,3100,2021-11-12,38871.35,13.0,728.6500000000015,17.27771759033203,0.29004424870632967,-16.68825818731181,0.00027008588022801313,25.112964753683578,16.348599199369506
61,19581,111788,BANKNIFTY,OPTIDX,2021-11-25,39700,CE,236.0,260.3,164.1,203.45,203.45,3597,35879.14,37600,-1875,2021-11-12,38871.35,13.0,828.6500000000015,17.420291900634766,0.26592851721204774,-16.127858591859535,0.0002567612393792445,24.071027384625424,16.586236250237345
62,19582,111789,BANKNIFTY,OPTIDX,2021-11-25,39800,CE,218.95,218.95,144.15,179.0,179.0,3321,33189.28,48000,8425,2021-11-12,38871.35,13.0,928.6500000000015,17.414093017578125,0.24135313397292368,-15.321266493051356,0.0002440936935572621,22.87531876723238,16.84070129709099
63,19583,111790,BANKNIFTY,OPTIDX,2021-11-25,39900,CE,206.8,212.3,128.5,159.75,159.75,2247,22502.41,35450,1200,2021-11-12,38871.35,13.0,1028.6500000000015,17.540454864501953,0.2199185277659907,-14.65072326475704,0.00023005992534360446,21.71658647544993,17.109445896798785
64,19584,111791,BANKNIFTY,OPTIDX,2021-11-25,40000,CE,155.15,174.0,112.65,143.35,143.35,58507,587095.66,558750,-5150,2021-11-12,38871.35,13.0,1128.6500000000015,17.713546752929688,0.20060204727862724,-14.01749202689614,0.00021583549823054132,20.574919172470167,17.39020911794425
65,19585,111792,BANKNIFTY,OPTIDX,2021-11-25,40100,CE,148.75,152.8,101.6,127.05,127.05,2678,26929.02,39175,3700,2021-11-12,38871.35,13.0,1228.6500000000015,17.808914184570312,0.1816516787758462,-13.260790296286475,0.00020200314783783862,19.359998264361735,17.681012669734884
66,19586,111793,BANKNIFTY,OPTIDX,2021-11-25,40200,CE,134.35,137.25,89.4,111.15,111.15,3601,36288.49,42275,6325,2021-11-12,38871.35,13.0,1328.6500000000015,17.83466339111328,0.16311735278101352,-12.398607665316245,0.00018832444492456935,18.075126635630866,17.980143098954695
67,19587,111794,BANKNIFTY,OPTIDX,2021-11-25,40300,CE,122.0,140.25,79.85,99.65,99.65,2524,25492.04,29675,6550,2021-11-12,38871.35,13.0,1428.6500000000015,18.0206298828125,0.14817347709561363,-11.758427657860105,0.00017493347762756882,16.96495189637893,18.28612720536237
68,19588,111795,BANKNIFTY,OPTIDX,2021-11-25,40400,CE,107.65,111.75,71.1,88.85,88.85,1982,20061.06,31150,475,2021-11-12,38871.35,13.0,1528.6500000000015,18.176555633544922,0.13408323610535505,-11.083030707559693,0.0001620686328964815,15.85332249993247,18.597704896924142
69,19589,111796,BANKNIFTY,OPTIDX,2021-11-25,40500,CE,85.0,103.0,62.45,79.1,79.1,28665,290788.83,354375,-12725,2021-11-12,38871.35,13.0,1628.6500000000015,18.3258056640625,0.1211056133648683,-10.410393511827136,0.0001497630254209356,14.769895319707482,18.91380215301485
