,level_0,index,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff,impliedvolatility,alpha,rho,nu,Beta,sabrsigma
997,240,766,ICICIBANK,2021-10-13,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,2.95,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.49226306985003443,1.7081050390730548,-0.2696197945442695,0.303922928587227,0.8,0.48931702155689566
969,212,681,ICICIBANK,2021-10-12,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,3.15,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4895978530159116,1.696774357596941,-0.2835990606045129,0.3034187406402745,0.8,0.48675208024813404
1666,909,2758,ICICIBANK,2021-11-11,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.25,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7324848729284994,1.8952929404195844,-0.7275067957529926,1.628618760822919,0.8,0.7530241867934044
1091,334,1038,ICICIBANK,2021-10-19,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,1.3,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5695420660047361,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.5920755826650195
1906,1149,3549,ICICIBANK,2021-11-24,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.1,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8234303424119351,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.7862816689103833
1122,365,1131,ICICIBANK,2021-10-20,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,1.25,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5761470070815913,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.5992832736450662
1631,874,2645,ICICIBANK,2021-11-10,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.25,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7374090126116932,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.7640882245678055
1155,398,1225,ICICIBANK,2021-10-21,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,1.0,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5927985093872709,1.8410610192415675,-2.0221966006198757,0.4278468358085305,0.8,0.6235792152407963
1059,302,944,ICICIBANK,2021-10-18,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,1.4,0,0.0,0.0,0,0,-,751.75,0.2,0.5635631905669142,1.803852327397941,-1.6157060470437514,0.3715676166130762,0.8,0.5838921776252372
1596,839,2533,ICICIBANK,2021-11-09,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.25,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7405869785940071,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.7710780820214291
1510,753,2274,ICICIBANK,2021-11-04,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.35,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.6982059441285817,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.7210125104738447
1229,472,1417,ICICIBANK,2021-10-25,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.25,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.7301521421693175,2.520345703545044,-1.8301313358363989,0.3091980952995152,0.8,0.7928607553897028
1309,552,1641,ICICIBANK,2021-10-27,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.25,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.7295471426534554,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.8301842607512273
1561,804,2422,ICICIBANK,2021-11-08,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.3,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7266048789575354,1.8580112510536646,-0.8028368064744372,1.6147027434005752,0.8,0.7535109193588161
1269,512,1529,ICICIBANK,2021-10-26,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.3,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.7181279327642415,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.8159103977903822
1960,1203,3766,ICICIBANK,2021-11-26,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.2,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.764489812024803,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.7211293970947014
1188,431,1321,ICICIBANK,2021-10-22,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.9,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.600112872516501,1.854386860618795,-2.0788283728289665,0.4347069626916383,0.8,0.6314599253622082
1996,1239,3885,ICICIBANK,2021-11-29,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.15,0,0.0,0.0,0,0,-,720.9,0.08493150684931507,0.7925393606589175,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.7401651489119805
1346,589,1753,ICICIBANK,2021-10-28,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.45,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.6886568483478882,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.7417977565954059
1841,1084,3325,ICICIBANK,2021-11-18,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.15,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.77353280395833,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.7944203926901695
1707,950,2876,ICICIBANK,2021-11-12,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.2,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7502238779295033,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.7758216761246896
1938,1181,3661,ICICIBANK,2021-11-25,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.1,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8157093066409272,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.7804260885372856
1490,733,2197,ICICIBANK,2021-11-03,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.4,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.7003705135605978,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.7253865861895552
1873,1116,3437,ICICIBANK,2021-11-23,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.1,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.7972832780733325,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.782465345423031
1027,270,852,ICICIBANK,2021-10-14,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,2.2,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5214507369452209,1.7307603575360497,-0.9842297455674816,0.3282661606911952,0.8,0.5284404837700035
1383,626,1865,ICICIBANK,2021-10-29,2021-12-30,PE,520,0.0,0.0,0.0,5.0,0.0,0.4,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.6967768358766382,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.7387945751958829
1189,432,1322,ICICIBANK,2021-10-22,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,1.15,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.6039312152057973,1.854386860618795,-2.0788283728289665,0.4347069626916383,0.8,0.6246774259472732
1416,659,1973,ICICIBANK,2021-11-01,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.4,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.7247314717682057,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.7436325858182381
1833,1076,3317,ICICIBANK,2021-11-18,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.25,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7785801192601617,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.7724654105938303
1310,553,1642,ICICIBANK,2021-10-27,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.3,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.7370817466697565,2.260925154273015,-2.4615303693644885,0.7446995954462144,0.8,0.8203395024617631
2016,1259,3989,ICICIBANK,2021-11-30,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.25,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.7945935991378617,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.7166919679221264
1230,473,1418,ICICIBANK,2021-10-25,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.35,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.7379447330050133,2.520345703545044,-1.8301313358363989,0.3091980952995152,0.8,0.7874125832258498
1930,1173,3653,ICICIBANK,2021-11-25,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.15,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8201101886729788,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.753768175697972
1961,1204,3767,ICICIBANK,2021-11-26,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.3,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.7666152758285917,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.6961526960258502
2036,1279,4067,ICICIBANK,2021-12-01,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.15,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.8434191100437779,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.7343393315456003
1511,754,2275,ICICIBANK,2021-11-04,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.5,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.7035599642674968,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.7102040444371076
1734,977,2981,ICICIBANK,2021-11-15,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.25,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7733242229990948,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.7811594699819403
936,179,589,ICICIBANK,2021-10-11,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,3.8,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.4936829155976958,1.6911542824890355,-0.4733436387545718,0.2878683861089179,0.8,0.48935626730602516
1270,513,1530,ICICIBANK,2021-10-26,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.4,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.7254191772320755,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.8063542987301333
1562,805,2423,ICICIBANK,2021-11-08,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.4,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7322309171665181,1.8580112510536646,-0.8028368064744372,1.6147027434005752,0.8,0.7416241068080858
1384,627,1866,ICICIBANK,2021-10-29,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.55,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.7029852945626982,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.7300812916347783
800,43,160,ICICIBANK,2021-10-04,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,5.6,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.45648843452504195,1.6313696626139533,0.05441204811605681,0.268559486250283,0.8,0.4527887073152437
827,70,246,ICICIBANK,2021-10-05,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,5.65,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.45351744402152855,1.6310603552868763,0.1956193106972016,0.5207999807134676,0.8,0.4487745918667164
1491,734,2198,ICICIBANK,2021-11-03,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.5,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.7059611863443159,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.714480454689075
773,16,74,ICICIBANK,2021-10-01,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,6.6,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.4355391299258985,1.6209920224275227,0.37867406872899984,0.7482176516277613,0.8,0.4317103489437508
1667,910,2759,ICICIBANK,2021-11-11,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.35,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7377284265145917,1.8952929404195844,-0.7275067957529926,1.628618760822919,0.8,0.7411910711535075
1768,1011,3094,ICICIBANK,2021-11-16,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.3,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.7641036057097652,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.7739327549276513
1060,303,945,ICICIBANK,2021-10-18,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,1.8,0,0.0,0.0,0,0,-,751.75,0.2,0.5665651679704948,1.803852327397941,-1.6157060470437514,0.3715676166130762,0.8,0.5785148954129347
879,122,417,ICICIBANK,2021-10-07,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,5.0,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4636246811227704,1.6423510246696462,0.12703174581780266,0.5144871163837831,0.8,0.4564908537434285
1898,1141,3541,ICICIBANK,2021-11-24,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.15,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8284548069526101,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.7596169724795334
1455,698,2086,ICICIBANK,2021-11-02,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.4,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.7246720975330821,1.7977299614281554,-0.9520515866938642,1.5590569328171031,0.8,0.7393418737149533
1865,1108,3429,ICICIBANK,2021-11-23,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.2,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.801705059408072,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.7569263665954954
1092,335,1039,ICICIBANK,2021-10-19,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,1.7,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5726398716900581,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.5864992421542071
1597,840,2534,ICICIBANK,2021-11-09,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.3,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7465029298687887,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.758509390998711
907,150,503,ICICIBANK,2021-10-08,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,4.75,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.46893813111186233,1.6584276013688042,0.05530349886899909,0.392356982694865,0.8,0.4624385168458176
963,206,675,ICICIBANK,2021-10-12,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,3.9,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4905340191818755,1.696774357596941,-0.2835990606045129,0.3034187406402745,0.8,0.48475360705718684
853,96,332,ICICIBANK,2021-10-06,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,6.1,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.44287587001412754,1.615696901667026,0.3907624325380071,1.0923355090135454,0.8,0.43337665019047245
1800,1043,3206,ICICIBANK,2021-11-17,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.25,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7672538523305753,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.7774027998603882
1632,875,2646,ICICIBANK,2021-11-10,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.35,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7430236564467935,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.7519646507316387
1123,366,1132,ICICIBANK,2021-10-20,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,1.65,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5793604618201988,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.5934900515787812
1700,943,2869,ICICIBANK,2021-11-12,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.3,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7558721868241364,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.7630322919718576
1988,1231,3877,ICICIBANK,2021-11-29,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.25,0,0.0,0.0,0,0,-,720.9,0.08493150684931507,0.79445621604382,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.7139334707452291
998,241,767,ICICIBANK,2021-10-13,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,3.7,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4931872756361706,1.7081050390730548,-0.2696197945442695,0.303922928587227,0.8,0.4873470916060032
1347,590,1754,ICICIBANK,2021-10-28,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,0.6,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.6947304770812225,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.7332490053996789
1156,399,1226,ICICIBANK,2021-10-21,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,1.3,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5964828758289126,1.8410610192415675,-2.0221966006198757,0.4278468358085305,0.8,0.6169630122867196
1028,271,853,ICICIBANK,2021-10-14,2021-12-30,PE,530,0.0,0.0,0.0,6.1,0.0,2.75,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5233706855119977,1.7307603575360497,-0.9842297455674816,0.3282661606911952,0.8,0.524683509994949
854,97,333,ICICIBANK,2021-10-06,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,7.35,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.44223070430566813,1.615696901667026,0.3907624325380071,1.0923355090135454,0.8,0.4321221036632749
992,235,761,ICICIBANK,2021-10-13,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,4.6,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.49373440215329994,1.7081050390730548,-0.2696197945442695,0.303922928587227,0.8,0.48542993746926416
1492,735,2199,ICICIBANK,2021-11-03,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.7,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.7112333944845675,1.823768809414269,-0.8833172597107646,1.424395934713113,0.8,0.7037221643048212
1265,508,1525,ICICIBANK,2021-10-26,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.5,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.732446842236029,2.236460964173297,-2.563771028524733,0.6813611133723536,0.8,0.796880337912761
1118,361,1127,ICICIBANK,2021-10-20,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,2.1,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5822474271675686,1.8258882019733846,-1.74242409862157,0.39005726649904215,0.8,0.5877617192511654
908,151,504,ICICIBANK,2021-10-08,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,5.8,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.4691121020605356,1.6584276013688042,0.05530349886899909,0.392356982694865,0.8,0.4612103517594714
1184,427,1317,ICICIBANK,2021-10-22,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,1.5,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.6074323913985915,1.854386860618795,-2.0788283728289665,0.4347069626916383,0.8,0.6179590895403843
1022,265,847,ICICIBANK,2021-10-14,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,3.45,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5249439262374107,1.7307603575360497,-0.9842297455674816,0.3282661606911952,0.8,0.5209890641677788
964,207,676,ICICIBANK,2021-10-12,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,4.85,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.49109613151912307,1.696774357596941,-0.2835990606045129,0.3034187406402745,0.8,0.48280810519601686
1989,1232,3878,ICICIBANK,2021-11-29,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.35,0,0.0,0.0,0,0,-,720.9,0.08493150684931507,0.7957906131290181,0.894934743888122,-0.24958189508262676,4.654614751983723,0.8,0.6879484678416403
1899,1142,3542,ICICIBANK,2021-11-24,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.2,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.833033778265603,0.6625816682262932,-0.13960311596260835,5.033445131751346,0.8,0.7332290894833446
1151,394,1221,ICICIBANK,2021-10-21,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,1.7,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5998497603350367,1.8410610192415675,-2.0221966006198757,0.4278468358085305,0.8,0.6104108876929142
1931,1174,3654,ICICIBANK,2021-11-25,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.2,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8240414221524878,0.7174428531857554,-0.18785257999543103,4.944584909922759,0.8,0.7273791175206203
1633,876,2647,ICICIBANK,2021-11-10,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.45,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.748291057735784,1.8855677013007621,-0.7815079196940898,1.6571891087349386,0.8,0.7400123409843696
1735,978,2982,ICICIBANK,2021-11-15,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.35,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7785401829268679,1.56951261032576,-0.5263970212185086,2.700032312846169,0.8,0.7642413507672514
1054,297,939,ICICIBANK,2021-10-18,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,2.35,0,0.0,0.0,0,0,-,751.75,0.2,0.5692407409573478,1.803852327397941,-1.6157060470437514,0.3715676166130762,0.8,0.5732020782422588
2017,1260,3990,ICICIBANK,2021-11-30,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.35,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.795450818525939,0.9325711435565919,-0.26740114691315664,4.658555384658068,0.8,0.6904614868397981
880,123,418,ICICIBANK,2021-10-07,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,6.1,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4636989425764249,1.6423510246696462,0.12703174581780266,0.5144871163837831,0.8,0.45525097801162256
1512,755,2276,ICICIBANK,2021-11-04,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.7,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.708586881965715,1.8324845981301903,-0.8399996968293072,1.4214583164700683,0.8,0.6995467272239333
1866,1109,3430,ICICIBANK,2021-11-23,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.25,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.8056737954387515,0.8267749522415113,-0.21295952576191982,4.611435347745622,0.8,0.7316518154755619
774,17,75,ICICIBANK,2021-10-01,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,7.95,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.43511950837190033,1.6209920224275227,0.37867406872899984,0.7482176516277613,0.8,0.4314758888737227
1598,841,2535,ICICIBANK,2021-11-09,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.45,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7520823144197392,1.848680020770034,-0.8018286266007951,1.7370703904920035,0.8,0.7461128076781757
2037,1280,4068,ICICIBANK,2021-12-01,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.2,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.8456319074846768,0.7750327658007717,-0.2091801293479333,5.092787775844963,0.8,0.7069322686021873
1701,944,2870,ICICIBANK,2021-11-12,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.4,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7611643725349748,1.8765405583901134,-0.7381899637579008,1.7909100191843985,0.8,0.7504251150294023
1379,622,1861,ICICIBANK,2021-10-29,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.7,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.7089041839888504,2.0302102370345096,-1.9519485394359093,0.691620215257546,0.8,0.7214507003774814
1417,660,1974,ICICIBANK,2021-11-01,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.55,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.7309326111400645,2.0139877239835893,-1.589337581106093,0.8940008334559336,0.8,0.7343231210412441
828,71,247,ICICIBANK,2021-10-05,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,6.85,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.45340589361562894,1.6310603552868763,0.1956193106972016,0.5207999807134676,0.8,0.44785819315532516
801,44,161,ICICIBANK,2021-10-04,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,6.75,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.4565978520145656,1.6313696626139533,0.05441204811605681,0.268559486250283,0.8,0.4518114283975758
937,180,590,ICICIBANK,2021-10-11,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,4.7,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.49448062507810664,1.6911542824890355,-0.4733436387545718,0.2878683861089179,0.8,0.4870463201691529
1769,1012,3095,ICICIBANK,2021-11-16,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.4,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.7687602768300554,1.4003259448375478,-0.43988383654894386,3.1174687536493235,0.8,0.7550040853145163
1801,1044,3207,ICICIBANK,2021-11-17,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.4,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7717666394253502,1.3508445021225117,-0.4213059941001194,3.2837585479505043,0.8,0.7576365656118649
1342,585,1749,ICICIBANK,2021-10-28,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.8,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.7005153492121855,2.0636275649013536,-2.1690093394518666,0.6156835175577275,0.8,0.7247781013539776
1834,1077,3318,ICICIBANK,2021-11-18,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.35,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7832245688788047,1.1315039226339911,-0.3493964969812324,3.7383652045609086,0.8,0.7507633865769962
1962,1205,3768,ICICIBANK,2021-11-26,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,0.45,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.7681945003262521,0.8944436580308364,-0.2503271740342039,4.409035834502544,0.8,0.6714173102701996
1086,329,1033,ICICIBANK,2021-10-19,2021-12-30,PE,540,0.0,0.0,0.0,7.35,0.0,2.15,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5754110113822005,1.8178605323406265,-1.673204900422571,0.38060356327389233,0.8,0.5809877206734294
