"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","790","0","0","0","83.55","0","39.6","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","800","0","0","0","89.4","0","43.6","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","750","0","0","0","25","25","25.85","0","0","0","2400","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","760","0","0","0","67.15","0","28.9","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","770","0","0","0","72.4","0","32.25","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","720","0","0","0","48.35","0","17.9","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","730","0","0","0","52.7","0","20.35","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","740","0","0","0","57.3","0","23","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","690","0","0","0","36.55","0","11.85","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","700","0","0","0","40.25","0","13.7","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","710","0","0","0","44.2","0","15.7","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","650","0","0","0","23.9","0","6.3","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","660","0","0","0","26.75","0","7.45","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","670","0","0","0","29.8","0","8.75","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","680","0","0","0","33.05","0","10.25","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","620","0","0","0","16.6","0","3.65","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","630","0","0","0","18.8","0","4.4","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","640","0","0","0","21.25","0","5.3","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","590","0","0","0","11","0","1.95","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","600","0","0","0","12.65","0","2.45","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","610","0","0","0","14.55","0","3","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","560","0","0","0","6.9","0","1","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","570","0","0","0","8.1","0","1.25","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","580","0","0","0","9.45","0","1.6","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","530","0","0","0","4.05","0","0.45","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","540","0","0","0","4.9","0","0.6","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","550","0","0","0","5.85","0","0.75","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","490","0","0","0","1.8","0","0.15","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","500","0","0","0","2.25","0","0.2","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","510","0","0","0","2.75","0","0.25","0","0","0","0","0","845.1"
"AXISBANK","25-Oct-2021","30-Dec-2021","PE","980","0","0","0","222.8","0","154.25","0","0","0","0","0","845.1"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","970","0","0","0","214.3","0","148.25","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","520","0","0","0","3.35","0","0.35","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","990","0","0","0","231.35","0","164.05","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","1000","0","0","0","240.05","0","172.15","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","1010","0","0","0","248.8","0","180.4","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","940","0","0","0","189.4","0","125.65","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","950","0","0","0","197.6","0","133.05","0","0","0","0","0","841.9"
"AXISBANK","26-Oct-2021","30-Dec-2021","PE","960","0","0","0","205.9","0","140.6","0","0","0","0","0","841.9"
