Dates,FX_DKK,FX_SEK,FX_CHF,FX_CAD,FX_AUD,FX_JPY,FX_GBP,FX_EUR,FX_NZD,PNL_FX_SEK,PNL_FX_AUD,PNL_FX_GBP,PNL_FX_DKK,PNL_FX_NZD,PNL_FX_EUR,Portfolio_PNL
2020-05-10,0.06030643688949422,0.055817747940747786,0.06173758588247247,-0.0184814216756346,0.03304278863685306,0.05567108670810306,-0.007618573531986472,0.05567108670810306,-0.0030237518169141664,0.1067948680691203,0.009011566428215266,0.0008698257589671125,-0.06397881387259055,0.003205786952017658,0.002742726460342486,0.15934580786337774
2020-06-10,0.055887244970302286,0.04870031021832788,0.05889979752655883,-0.022194949527093555,0.02204153532951436,0.051512553227665236,-0.01516923228843925,0.051512553227665236,-0.011901272129884344,0.09317723119557804,0.006011258976496888,0.0017318975701741022,-0.05929051405173857,0.012617749476982838,0.0025378495576727053,0.13274007476217287
2020-07-10,0.058423706606320014,0.05676482634736013,0.059542412049647275,-0.017935098621875256,0.02725133538583646,0.053984003713432926,-0.012219150773029042,0.053984003713432926,-0.012963971385994921,0.1086068923305191,0.007432097265941503,0.0013950816449378384,-0.061981434213430546,0.013744425082467846,0.0026596095778836045,0.15464155695616122
2020-08-10,0.05779119553737633,0.059431493014026726,0.06000112764597754,-0.01342820572685921,0.030893302047834026,0.053643954406283445,-0.010748448706305536,0.053643954406283445,-0.013419898437666555,0.11370896694580614,0.008425349526355506,0.0012271690381970434,-0.06131040620979548,0.014227799738134005,0.0026428564967477864,0.16204129720403979
2020-09-10,0.06348739806902193,0.0691832660636722,0.06697040779269936,-0.0077538853256980955,0.041360852640995316,0.059341717821540074,-0.0031738622168945296,0.059341717821540074,0.00011210703595376792,0.13236681959479532,0.01128010335926205,0.0003623653562017269,-0.06735348055392441,-0.00011885607511820654,0.002923566060865584,0.19508219820422143
2020-12-10,0.06222874482798979,0.06567141356147732,0.06870066915323125,-0.007229019822483251,0.03707908468519405,0.05824244503276954,-0.0010259640886344235,0.05824244503276954,-0.0027381779925490513,0.12564766953076484,0.010112361835144086,0.000117136100127231,-0.06601818127922698,0.0029030210851675956,0.0028694086024221408,0.1883521638587545
2020-10-13,0.05655766732326384,0.06302824175530986,0.06224612369868565,-0.009065085396253725,0.030420740948198577,0.05257072743351454,-0.010747335797146262,0.05257072743351454,-0.0021364027555998977,0.12059054711473118,0.00829647070236891,0.001227041975427345,-0.060001761957409874,0.0022650179289999367,0.002589982227711143,0.16722501430611156
2020-10-14,0.05655766732326384,0.06479502620760669,0.06371011857470366,-0.009590640513846616,0.030560386249134264,0.05257072743351454,-0.004950010296643881,0.05257072743351454,-0.0012342827736424589,0.12397089690401157,0.00833455534829878,0.0005651512642223758,-0.060001761957409874,0.0013085887501445956,0.002589982227711143,0.17572457433372132
2020-10-15,0.05338909951591275,0.05862218670143382,0.06270509344907538,-0.01524332882724233,0.02106583165544551,0.04933558355474732,-0.012865780355051482,0.04933558355474732,-0.010097133907786882,0.11216053899825416,0.005745161021818855,0.001468908466270178,-0.05664024334604398,0.010704998986124495,0.002430597612752327,0.15157821458583232
2020-10-16,0.05402482742436798,0.06128412104038694,0.06233926209732854,-0.012863635543265528,0.01923329711921762,0.05018970039793147,-0.012400988349473896,0.05018970039793147,-0.00949088959132749,0.1172535593551294,0.005245384598990002,0.0014158423565429473,-0.05731468407951324,0.010062257704062605,0.002472677065562512,0.1576225598558358
2020-10-19,0.059107419546350126,0.06393898829702405,0.06782874059687105,-0.013127418186367534,0.018244736181497023,0.05454197894375845,-0.00984581994064715,0.05454197894375845,-0.00888501258436003,0.12233305841902138,0.0049757801580176024,0.0011241143458904067,-0.06270678204010821,0.009419905844164928,0.0026870991333947736,0.1681863012228906
2020-10-20,0.06290008705583183,0.07276511362800386,0.07092246216193032,-0.008246151695602388,0.014569305025149748,0.05904533521871791,-0.00984581994064715,0.05904533521871791,-0.012669450973702978,0.13921988966997212,0.003973401321843504,0.0011241143458904067,-0.06673040507581143,0.0134321740274881,0.002908964290804803,0.18950353810327322
2020-10-21,0.06667842458731799,0.07538978554401421,0.07273668567426694,-0.009559004524800185,0.02435931637588762,0.06234426940921023,0.005677813052865299,0.06234426940921023,-0.0017288644367025041,0.1442416166535222,0.00664337384110476,-0.0006482457676948108,-0.07073882550558627,0.0018329450922478186,0.0030714916390247693,0.2130398433872017
2020-10-22,0.06291430915444474,0.07102678379881355,0.0709257476083488,-0.008770257318279961,0.024499825017168964,0.058718942708257504,0.0006584199431232118,0.058718942708257504,0.001728222591705575,0.13589398148453147,0.006681693940796131,-7.517294731641211e-05,-0.06674549323301263,-0.001832264607062208,0.0028928840339276355,0.19664015662320777
2020-10-23,0.06669264668593089,0.07277963217742889,0.07391921640370425,-0.00798213174360507,0.0274500919460815,0.062272843537501066,-0.002704723066889736,0.062272843537501066,0.003975076995540339,0.1392476676908992,0.007486302979792606,0.0003088029254526067,-0.07075391366278747,-0.004214383566232515,0.003067972727505817,0.20095849009828295
2020-10-26,0.06230117868091223,0.07277963217742889,0.07021115816005774,-0.014544672759486454,0.02520888169254465,0.05805699193547753,-0.0038551180358291637,0.05805699193547753,0.0020321686111433035,0.1392476676908992,0.006875070819537864,0.0004401455150815575,-0.06609502601145169,-0.002154508707183351,0.002860271954528734,0.1954646557076815
2020-10-27,0.061040939235417535,0.07540430409343923,0.06921261059288286,-0.012562905022665216,0.026051223402498325,0.05687155586435133,-0.0023194915002026084,0.05687155586435133,0.006824022459600787,0.14426939467444927,0.007104797745976448,0.00026482036907707606,-0.06475804393993673,-0.0072348405179592954,0.00280186952210686,0.20069564054181446
2020-10-28,0.056624535449928515,0.06144269850879713,0.06721351927075658,-0.02284771514924744,0.014268364656531252,0.052632830872828884,-0.006995971107685017,0.052632830872828884,-0.0037571995970309136,0.11755696213367896,0.0038913276157607033,0.0007987421599207735,-0.060072702036952745,0.003983389568188762,0.0025930418544645928,0.1632632523360029
2020-10-29,0.05028739983522634,0.052593140986673115,0.06211473023315295,-0.022980941901179386,0.011997250391094672,0.04650308457621721,-0.011078232526463339,0.04650308457621721,-0.005263450538437797,0.10062529858737171,0.003271939909293861,0.0012648210291451496,-0.05334966481422096,0.005580319444316744,0.002291049952437357,0.13634825019587718
2020-10-30,0.047736379427063214,0.056164569558101896,0.06010136883478201,-0.02271445289385088,0.01185498264319318,0.04419025264200449,-0.009763460678049007,0.04419025264200449,-0.007375382956600562,0.10745843423284601,0.003233140058745624,0.0011147112459798224,-0.05064329931996837,0.007819393878870935,0.0021771045326622654,0.1424011462784957
2020-02-11,0.04709699323780481,0.05527488984279938,0.05790054352529095,-0.014855121603055577,0.015696758397319654,0.04367509852506435,-0.012080599783633184,0.04367509852506435,-0.0048054661009693245,0.10575622962365318,0.004280885083873585,0.0013792630380817237,-0.04996497753368497,0.00509476354463913,0.0021517246288156886,0.13916201955090454
2020-03-11,0.053494945892955115,0.06328913739400155,0.06488519567123319,-0.009303971722008808,0.031146793833180753,0.05003194072075201,-0.0010873350936896342,0.05003194072075201,0.003336874067908724,0.12108971299550918,0.00849448285792036,0.00012414293425787228,-0.05675253526719147,-0.0035377597088456845,0.0024649047789670683,0.17419636900634045
2020-04-11,0.054766401709865575,0.06858949075089205,0.06570658838821786,-0.008646768777739733,0.03365935664725106,0.05097090785690239,-0.006524198559498706,0.05097090785690239,0.0046829703885789,0.13123076236335038,0.009179719414462231,0.0007448790695321179,-0.05810141673413,-0.00496489337663702,0.002511164519201972,0.18070080279866466
2020-05-11,0.06302036996383376,0.07913430621662154,0.07364020137380967,-0.0016849928681114124,0.04772229176281784,0.059498965165447504,0.005794865191656284,0.059498965165447504,0.014989169044292039,0.15140592560482016,0.013015021433380469,-0.0006616098134751821,-0.06685801264442323,-0.015891543173281023,0.0029313131065306854,0.22372305908039522
2020-06-11,0.06679870749531991,0.0852212627383605,0.07943048455484647,-0.0020763312453615512,0.04428964038289207,0.06355781853936937,0.0064033227517416025,0.06355781853936937,0.016467584183263106,0.16305196548754058,0.012078854505247616,-0.0007310784688315205,-0.07086643307419807,-0.01745896148309972,0.0031312791069372397,0.2391921700873396
2020-09-11,0.06177988691815561,0.08694987120854203,0.0646783032109588,0.0011860986123966022,0.04787189444737261,0.058420543821498416,0.00716343220750304,0.058420543821498416,0.022963007862034868,0.1663592740108469,0.013055821698289134,-0.0008178614842450869,-0.06554199004409991,-0.024345421000297636,0.0028781829283655667,0.23855553382139372
2020-10-11,0.06241040394211539,0.08781268397817088,0.06203062677527915,-0.0007649939994661681,0.04787189444737261,0.058589848824461166,0.01521447276651855,0.058589848824461166,0.02486972537450205,0.1680100746844728,0.013055821698289134,-0.0017370627540521796,-0.0662109025748359,-0.026366926233782336,0.0028865240141778313,0.24690142462421227
2020-11-11,0.05925980532837882,0.08608854604713645,0.06001671245817919,-0.0031108821787962926,0.04746003283287492,0.055373598295472615,0.011447143049821862,0.055373598295472615,0.0323356893622051,0.1647113195452786,0.012943497089762043,-0.0013069401836855682,-0.0628684473960487,-0.034282354279870406,0.0027280702107663835,0.23645517398917448
2020-12-11,0.061156139083119676,0.08436143033038335,0.0628602274095642,-0.008989392956066156,0.040730188031336656,0.05783602505950425,0.0035814646350585955,0.05783602505950425,0.02637811888850561,0.16140686707423751,0.01110810588997083,-0.00040890203150555445,-0.06488025891390031,-0.02796612766911559,0.0028493856626772953,0.22774070365493687
2020-11-13,0.06304888356261484,0.0800361708148124,0.06505541628727385,-0.008726580866709965,0.0459846128100978,0.06020770047878243,0.008993875063477375,0.06020770047878243,0.026962828726248556,0.15313144328214107,0.012541114418889469,-0.0010268463210730203,-0.0668882625866076,-0.02858603805926978,0.0029662301022677184,0.22850974558363862
2020-11-16,0.06556777525027235,0.0878554583908332,0.06487288457238838,-0.003865834676484048,0.05286219190225738,0.06172874154689123,0.009752082660717476,0.06172874154689123,0.035582258967300384,0.16809191402635837,0.01441679632744291,-0.0011134121979993327,-0.06956054287312424,-0.03772437303968155,0.003041166659670367,0.24594337362446686
2020-11-17,0.06619591595378993,0.08699338942531609,0.06624212236335147,-0.006219083467175701,0.050266563486956795,0.062572481000148,0.013312958484643533,0.062572481000148,0.033699292571008455,0.1664425364567615,0.013708905775452501,-0.0015199635692146895,-0.0702269343767342,-0.03572804878100588,0.0030827348535196427,0.24791644341472688
2020-11-18,0.06494042317287341,0.09044464050383194,0.06633328006617745,-0.004384461530339112,0.05081443364173022,0.061813755658721714,0.015351309685005865,0.061813755658721714,0.038923498056424144,0.1730457391512658,0.013858323197451526,-0.0017526856624586191,-0.0688949880192363,-0.041266760551635334,0.003045355017897368,0.25593730219215793
2020-11-19,0.0668260297096428,0.09044464050383194,0.06688017642931665,-0.003861243740934106,0.04848726047266794,0.06366982585192171,0.014447218673177442,0.06366982585192171,0.037191146389035645,0.1730457391512658,0.013223646874171257,-0.001649464022969638,-0.07089541908224152,-0.03943011829132984,0.0031367973290172203,0.2564091987239698
2020-11-20,0.06557132456535186,0.08786510482025489,0.06651577814198861,-0.005430076268061801,0.05040822644412779,0.062154036378237465,0.015502945993892236,0.062154036378237465,0.039215730626201206,0.1681103703273636,0.013747540684963136,-0.0017699982429450175,-0.06956430832471713,-0.04157658603198906,0.003062119499939074,0.25103588728918297
2020-11-23,0.0643150431583166,0.08700303585473779,0.06478425531322707,-0.004513485983918986,0.04821704594563436,0.06080462252987784,0.018968106069221946,0.06080462252987784,0.03849412577701672,0.1664609927577667,0.013149952847102488,-0.0021656215810688284,-0.0682315253174971,-0.04081153931185543,0.0029956384361284434,0.2504693747365706
2020-11-24,0.0693464896991971,0.0964939763206567,0.06651878151370172,0.001896770426337402,0.058510759917635324,0.06511169118961957,0.021670605881548344,0.06511169118961957,0.04629308591566483,0.18461980016765425,0.01595729723535049,-0.0024741706736904185,-0.07356936317282828,-0.04908001045817427,0.003207833165531239,0.2768484604402953
2020-11-25,0.07122383638255125,0.10247688230356267,0.06989069439076367,0.0012468289210729733,0.059054164346381555,0.0672139448054957,0.023392549431746623,0.0672139448054957,0.05044900451698331,0.1960667624455421,0.016105496746016832,-0.0026707679565231286,-0.07556103139638344,-0.05348612261037821,0.0033114041026111305,0.2920351848906066
2020-11-26,0.07122383638255125,0.09907841161537234,0.07125309221092724,0.00046639187632790957,0.058646832370821356,0.06687828985878097,0.021748304289743614,0.06687828985878097,0.050306290088554584,0.18956454330966208,0.01599440747941653,-0.00248304163576688,-0.07556103139638344,-0.053334816524355455,0.0032948675167757163,0.28328610284520866
2020-11-27,0.07497149409648007,0.10248847129141658,0.07206941874153949,0.0026793572499286267,0.062042648725072924,0.0710753854686188,0.018229813497708802,0.0710753854686188,0.05330372086217727,0.19608893540082198,0.01692052860650044,-0.0020813294371838883,-0.07953690375271229,-0.056512697860351555,0.0035016442453502275,0.2920644824995486
2020-11-30,0.07186010641757523,0.09314267689889322,0.06916929186098864,0.0017701482617482611,0.05622161176825691,0.06806610685957437,0.01913132352700786,0.06806610685957437,0.05188063846570656,0.17820783277715196,0.015332991253223363,-0.0021842564014192857,-0.07623604726936727,-0.05500394342067416,0.0033533872495627275,0.2706141399003405
2020-01-12,0.08434450092444168,0.10514953796235815,0.07944015170465335,0.00671034586965269,0.05989808235649219,0.08013955366094938,0.026411966024943556,0.08013955366094938,0.05857865756218661,0.20118029566759613,0.016335653567575086,-0.003015499987892079,-0.0894806823972958,-0.06210519495320705,0.003948205205664323,0.3121325080114695
2020-02-12,0.08742711498116185,0.10599699558947662,0.08510816789898523,0.008133373036534941,0.06600308846149827,0.08378465348697872,0.022313605369206013,0.08378465348697872,0.059428034685629405,0.20280171768516586,0.01800063616527758,-0.002547583040850635,-0.09275101308085652,-0.06300570606144147,0.004127786965867063,0.31593678566195477
2020-03-12,0.08988562758103891,0.10769047569108547,0.08886554846796024,0.012525570427052823,0.06910449083474524,0.0861783802719559,0.02867350061799001,0.0861783802719559,0.060418133695530396,0.20604181587438306,0.01884646348979002,-0.0032737033163193754,-0.09535923747851371,-0.06405541075922497,0.004245717801785735,0.327894040469333
2020-04-12,0.08865938601144963,0.10769047569108547,0.08779602975138268,0.018570586504223385,0.06722251745122598,0.08428444087801656,0.028004355636577438,0.08428444087801656,0.056320352149677566,0.20604181587438306,0.018333203899381187,-0.003197305872772688,-0.09405832359286426,-0.059710935614660995,0.004152409803016486,0.32445445403877093
2020-07-12,0.08743163892734906,0.11360763545439911,0.08958046943732123,0.017547830175918544,0.06668379691250537,0.08329442355271344,0.02346600283544653,0.08329442355271344,0.05575281525977982,0.21736298735800852,0.01818628179863845,-0.0026791542590709405,-0.09275581251398522,-0.059109232013774986,0.004103634992340639,0.33091637056280965
2020-08-12,0.08681701077737969,0.10520427410986133,0.0911836044569152,0.01588414960258866,0.06533626962507777,0.08288150753983037,0.021597542446806672,0.08288150753983037,0.05546888567431707,0.2012850211333641,0.01781877856524177,-0.002465828894575195,-0.0921037564145708,-0.058808209371878015,0.004083292014658677,0.312638740233025
2020-09-12,0.08497199232719521,0.10350935885562396,0.09109468395184672,0.016140526990103043,0.0701939136677171,0.08098130925827063,0.024892188646731928,0.08098130925827063,0.052486778318452165,0.19804217709822378,0.01914357540536215,-0.0028419843676891856,-0.09014638506079395,-0.05564657395012443,0.003989675661630442,0.31188207026833414
2020-10-12,0.08990113588850135,0.10860273746343374,0.0948296772822157,0.022163851352527852,0.08201075266328572,0.0856994617290926,0.017130415380070096,0.0856994617290926,0.06331144716904324,0.20778722623608117,0.0223663127702504,-0.0019558092465514617,-0.09537569016860444,-0.06712290675198478,0.004222123102319078,0.3217620419488085
2020-11-12,0.08744865274932301,0.10691354827424449,0.09004541219849105,0.019743469186922713,0.08174532466063145,0.08355742844519087,0.011790061863710677,0.08355742844519087,0.061479687270494576,0.20455533775511367,0.022293924143972053,-0.001346091819658184,-0.09277386239730576,-0.06518087171155963,0.004116592355317575,0.31204963435046673
2020-12-14,0.09052179349916933,0.11368173778355084,0.09405146579058576,0.02025425963514138,0.08201082313401509,0.08619943637121452,0.01935207033316011,0.08619943637121452,0.061056197716570115,0.2175047657126955,0.02236633198932013,-0.0022094594472906407,-0.09603414289437726,-0.06473188734760071,0.004246755164697132,0.33394950396960343
2020-12-15,0.09113453859720844,0.11620274618691218,0.0952041524371543,0.025104291543246005,0.08519595916586664,0.08677585270850063,0.029559215334660993,0.08677585270850063,0.06204475865429082,0.22232815558008884,0.02323499550466034,-0.003374826902305924,-0.09668420127289863,-0.06577996137857511,0.004275153251279089,0.3491549941882017
2020-12-16,0.09542112769702449,0.11955563805614933,0.09546985078096792,0.021801865530290288,0.08757722652927447,0.09080844261879595,0.03319963138220927,0.09080844261879595,0.06543076316896357,0.22874316976527795,0.023884424621086583,-0.0037904595188607317,-0.1012318233893892,-0.06936980927280091,0.004473825339515284,0.3629566073335937
2020-12-17,0.10090893257507338,0.12958070071279093,0.09626673408183573,0.02371342408770083,0.09351625252901052,0.09638221311059925,0.03882551042580984,0.09638221311059925,0.07063323785962716,0.2479239014016959,0.02550414043574478,-0.004432775890608225,-0.1070538096477574,-0.07488548201691915,0.00474842619097522,0.39402757497976665
2020-12-18,0.10030250443680788,0.13206209029095484,0.09741687121357057,0.018371271963559366,0.09351625252901052,0.09548557144121561,0.03426165323037367,0.09548557144121561,0.06881480171471188,0.2526714894432165,0.02550414043574478,-0.003911712395956529,-0.1064104529020043,-0.0729575728433429,0.004704251683569634,0.39364774124874397
2020-12-21,0.09908891220379812,0.1328871727992056,0.09520760999052358,0.01300042797378953,0.08892428191762247,0.09442495301908937,0.029898716012300763,0.09442495301908937,0.06405022772368052,0.25425010163854034,0.024251799156208127,-0.0034135882837322534,-0.10512295863774808,-0.06790616318500696,0.004651998595248494,0.3895100390576697
2020-12-22,0.09240604464608249,0.12134554048263513,0.09077930426029601,0.009014827562372707,0.08048880017253213,0.08780946788351274,0.022248686303447562,0.08780946788351274,0.0553202924941677,0.23216775066553325,0.021951239571624634,-0.002540171118473342,-0.09803313603068992,-0.058650670623024016,0.004326075980795425,0.3524090030104068
2020-12-23,0.09424090703140353,0.12718373898138413,0.09211370511431238,0.013661787675965043,0.08740093628844336,0.08978266528546952,0.03212818634086989,0.08978266528546952,0.06341688340325857,0.24333784730033636,0.02383634601509012,-0.0036681307794501697,-0.0999797328632533,-0.06723469043146092,0.004423288753993154,0.3758253283103227
2020-12-24,0.09424090703140353,0.13132967596314193,0.08909309388474607,0.012505421236288838,0.09030522671748642,0.08978266528546952,0.03694549902151911,0.08978266528546952,0.06440321565632334,0.2512701772370389,0.024628416152262536,-0.004218131726613706,-0.0999797328632533,-0.06828040160707458,0.004423288753993154,0.3887576611951345
2020-12-25,0.09485140764190414,0.12802662063696524,0.0905188646920887,0.01237678732839076,0.09135827397298191,0.09027499317584453,0.03709301340417148,0.09027499317584453,0.06623317061127831,0.24495051421232322,0.024915607569404717,-0.004234973699630104,-0.10062741007555309,-0.07022052304315249,0.004447544086733041,0.38310692941726415
2020-12-28,0.09668179202262428,0.12885512105121555,0.09114175132672142,0.013277340525354675,0.08793947055417861,0.09216132139695488,0.029128411634260054,0.09216132139695488,0.06384452370949378,0.24653566581193626,0.02398321731469135,-0.0033256412963530756,-0.10256925621419956,-0.06768807543026177,0.004540477108717271,0.378771965432194
2020-12-29,0.09972685901409817,0.13796108131611617,0.09692209814753072,0.016105104021498673,0.09150194581476712,0.09486269664253444,0.032919669439790855,0.09486269664253444,0.07088677723062053,0.26395789908019746,0.024954790350263215,-0.003758495778138981,-0.10579975339369742,-0.07515428490041201,0.004673564745468699,0.4024055600591612
2020-12-30,0.10336984626364265,0.13878142586082498,0.10019353935000641,0.020719305508296926,0.10201995791048091,0.09886302319980433,0.04195469869254942,0.09886302319980433,0.07829936464320797,0.265527446234203,0.027823306253536066,-0.004790040744407968,-0.10966458134906001,-0.08301312300843312,0.004870647327243376,0.4187337644484474
2020-12-31,0.09671527881052722,0.13468306520508733,0.09578708830567739,0.023398560420264336,0.10306081141035073,0.092195272346007,0.045257450986127434,0.092195272346007,0.07566157483340652,0.25768614303447895,0.028107172139045983,-0.0051671217042989995,-0.10260478218921876,-0.08021653364976795,0.004542149757336603,0.40765659789912373
