DATE, EUR , JPY , GBP , CAD , AUD , NZD , CHF , DKK , NOK , SEK ,
7/7/17, 0.8771 , 113.9200 , 0.7758 , 1.2876 , 1.3156 , 1.3734 , 0.9640 , 6.5225 , 8.3678 , 8.4269 ,
10/7/17, 0.8773 , 114.0400 , 0.7763 , 1.2891 , 1.3148 , 1.3746 , 0.9657 , 6.5230 , 8.3287 , 8.4305 ,
11/7/17, 0.8721 , 113.9400 , 0.7783 , 1.2915 , 1.3092 , 1.3841 , 0.9637 , 6.4844 , 8.2787 , 8.4004 ,
12/7/17, 0.8763 , 113.1700 , 0.7761 , 1.2751 , 1.3024 , 1.3765 , 0.9654 , 6.5169 , 8.2841 , 8.4173 ,
13/7/17, 0.8773 , 113.2800 , 0.7729 , 1.2722 , 1.2935 , 1.3661 , 0.9672 , 6.5240 , 8.2596 , 8.3587 ,
14/7/17, 0.8718 , 112.5300 , 0.7635 , 1.2644 , 1.2768 , 1.3611 , 0.9635 , 6.4839 , 8.1868 , 8.3082 ,
17/7/17, 0.8712 , 112.6300 , 0.7660 , 1.2697 , 1.2819 , 1.3665 , 0.9626 , 6.4789 , 8.1577 , 8.2893 ,
18/7/17, 0.8655 , 112.0700 , 0.7669 , 1.2628 , 1.2633 , 1.3607 , 0.9548 , 6.4365 , 8.0889 , 8.3019 ,
19/7/17, 0.8684 , 111.9700 , 0.7679 , 1.2606 , 1.2575 , 1.3594 , 0.9556 , 6.4576 , 8.0532 , 8.3037 ,
20/7/17, 0.8598 , 111.9100 , 0.7708 , 1.2589 , 1.2566 , 1.3517 , 0.9513 , 6.3935 , 8.0455 , 8.2238 ,
21/7/17, 0.8574 , 111.1300 , 0.7694 , 1.2539 , 1.2633 , 1.3416 , 0.9457 , 6.3761 , 8.0163 , 8.2417 ,
24/7/17, 0.8590 , 111.1000 , 0.7676 , 1.2510 , 1.2620 , 1.3443 , 0.9461 , 6.3868 , 8.0069 , 8.2154 ,
25/7/17, 0.8586 , 111.8900 , 0.7678 , 1.2509 , 1.2599 , 1.3483 , 0.9524 , 6.3854 , 7.9736 , 8.2085 ,
26/7/17, 0.8522 , 111.1800 , 0.7621 , 1.2445 , 1.2492 , 1.3298 , 0.9509 , 6.3367 , 7.8928 , 8.1703 ,
27/7/17, 0.8564 , 111.2600 , 0.7653 , 1.2554 , 1.2552 , 1.3356 , 0.9649 , 6.3682 , 7.9546 , 8.2155 ,
28/7/17, 0.8510 , 110.6800 , 0.7613 , 1.2433 , 1.2520 , 1.3308 , 0.9687 , 6.3283 , 7.9127 , 8.1195 ,
31/7/17, 0.8445 , 110.2600 , 0.7567 , 1.2480 , 1.2495 , 1.3312 , 0.9669 , 6.2804 , 7.8638 , 8.0678 ,
1/8/17, 0.8473 , 110.3600 , 0.7574 , 1.2538 , 1.2549 , 1.3392 , 0.9657 , 6.3015 , 7.9284 , 8.1095 ,
2/8/17, 0.8435 , 110.7200 , 0.7563 , 1.2570 , 1.2550 , 1.3461 , 0.9709 , 6.2732 , 7.8984 , 8.0983 ,
3/8/17, 0.8425 , 110.0500 , 0.7612 , 1.2586 , 1.2579 , 1.3450 , 0.9686 , 6.2668 , 7.9055 , 8.1015 ,
4/8/17, 0.8494 , 110.6900 , 0.7669 , 1.2645 , 1.2623 , 1.3497 , 0.9727 , 6.3199 , 7.9440 , 8.1463 ,
7/8/17, 0.8478 , 110.7500 , 0.7672 , 1.2680 , 1.2639 , 1.3581 , 0.9730 , 6.3063 , 7.9236 , 8.1502 ,
8/8/17, 0.8509 , 110.3200 , 0.7697 , 1.2667 , 1.2636 , 1.3644 , 0.9742 , 6.3309 , 7.9572 , 8.1759 ,
9/8/17, 0.8504 , 110.0700 , 0.7690 , 1.2700 , 1.2677 , 1.3630 , 0.9637 , 6.3265 , 7.9569 , 8.1770 ,
10/8/17, 0.8495 , 109.2000 , 0.7706 , 1.2744 , 1.2698 , 1.3746 , 0.9626 , 6.3183 , 7.9508 , 8.1352 ,
11/8/17, 0.8460 , 109.1900 , 0.7684 , 1.2677 , 1.2668 , 1.3678 , 0.9618 , 6.2909 , 7.9311 , 8.1186 ,
14/8/17, 0.8489 , 109.6300 , 0.7714 , 1.2722 , 1.2736 , 1.3723 , 0.9720 , 6.3133 , 7.9509 , 8.1129 ,
15/8/17, 0.8522 , 110.6700 , 0.7771 , 1.2757 , 1.2786 , 1.3820 , 0.9725 , 6.3375 , 7.9640 , 8.0735 ,
16/8/17, 0.8498 , 110.1900 , 0.7757 , 1.2618 , 1.2618 , 1.3674 , 0.9658 , 6.3202 , 7.9254 , 8.0773 ,
17/8/17, 0.8530 , 109.5700 , 0.7771 , 1.2682 , 1.2682 , 1.3732 , 0.9630 , 6.3433 , 7.9698 , 8.1394 ,
18/8/17, 0.8503 , 109.1800 , 0.7770 , 1.2585 , 1.2612 , 1.3674 , 0.9646 , 6.3240 , 7.9059 , 8.1160 ,
21/8/17, 0.8464 , 108.9800 , 0.7752 , 1.2558 , 1.2596 , 1.3650 , 0.9619 , 6.2951 , 7.8962 , 8.0740 ,
22/8/17, 0.8502 , 109.5700 , 0.7798 , 1.2565 , 1.2641 , 1.3738 , 0.9681 , 6.3239 , 7.9100 , 8.0947 ,
23/8/17, 0.8470 , 109.0400 , 0.7813 , 1.2554 , 1.2652 , 1.3841 , 0.9652 , 6.2993 , 7.8686 , 8.0598 ,
24/8/17, 0.8475 , 109.5600 , 0.7812 , 1.2520 , 1.2650 , 1.3862 , 0.9655 , 6.3034 , 7.8431 , 8.0672 ,
25/8/17, 0.8386 , 109.3600 , 0.7763 , 1.2481 , 1.2607 , 1.3810 , 0.9570 , 6.2385 , 7.7525 , 7.9644 ,
28/8/17, 0.8348 , 109.2500 , 0.7732 , 1.2508 , 1.2558 , 1.3782 , 0.9553 , 6.2103 , 7.7530 , 7.9589 ,
29/8/17, 0.8353 , 109.7100 , 0.7741 , 1.2512 , 1.2577 , 1.3780 , 0.9558 , 6.2142 , 7.7497 , 7.9389 ,
30/8/17, 0.8415 , 110.2400 , 0.7737 , 1.2621 , 1.2650 , 1.3885 , 0.9636 , 6.2594 , 7.8097 , 7.9794 ,
31/8/17, 0.8396 , 109.9800 , 0.7734 , 1.2482 , 1.2583 , 1.3931 , 0.9587 , 6.2447 , 7.7611 , 7.9387 ,
1/9/17, 0.8432 , 110.2500 , 0.7721 , 1.2394 , 1.2539 , 1.3970 , 0.9648 , 6.2705 , 7.7990 , 8.0000 ,
4/9/17, 0.8406 , 109.7200 , 0.7733 , 1.2416 , 1.2588 , 1.3963 , 0.9582 , 6.2516 , 7.8100 , 7.9639 ,
5/9/17, 0.8393 , 108.8100 , 0.7673 , 1.2374 , 1.2506 , 1.3822 , 0.9552 , 6.2434 , 7.7793 , 7.9703 ,
6/9/17, 0.8391 , 109.2200 , 0.7667 , 1.2226 , 1.2500 , 1.3889 , 0.9567 , 6.2430 , 7.8035 , 7.9804 ,
7/9/17, 0.8317 , 108.4500 , 0.7633 , 1.2115 , 1.2427 , 1.3826 , 0.9506 , 6.1889 , 7.7341 , 7.9211 ,
8/9/17, 0.8308 , 107.8400 , 0.7576 , 1.2159 , 1.2407 , 1.3765 , 0.9442 , 6.1824 , 7.7400 , 7.9310 ,
11/9/17, 0.8366 , 109.3900 , 0.7597 , 1.2110 , 1.2455 , 1.3785 , 0.9563 , 6.2242 , 7.8418 , 8.0129 ,
12/9/17, 0.8356 , 110.1700 , 0.7528 , 1.2186 , 1.2470 , 1.3721 , 0.9604 , 6.2177 , 7.8355 , 7.9714 ,
13/9/17, 0.8414 , 110.4900 , 0.7569 , 1.2172 , 1.2522 , 1.3810 , 0.9641 , 6.2600 , 7.8795 , 8.0329 ,
14/9/17, 0.8390 , 110.2400 , 0.7463 , 1.2165 , 1.2492 , 1.3847 , 0.9632 , 6.2427 , 7.8734 , 7.9889 ,
15/9/17, 0.8372 , 110.8300 , 0.7356 , 1.2198 , 1.2497 , 1.3701 , 0.9603 , 6.2305 , 7.8512 , 7.9663 ,
18/9/17, 0.8365 , 111.5700 , 0.7410 , 1.2291 , 1.2566 , 1.3768 , 0.9615 , 6.2252 , 7.8337 , 7.9623 ,
19/9/17, 0.8338 , 111.5900 , 0.7406 , 1.2292 , 1.2484 , 1.3665 , 0.9627 , 6.2038 , 7.7986 , 7.9519 ,
20/9/17, 0.8409 , 112.2200 , 0.7410 , 1.2323 , 1.2452 , 1.3592 , 0.9698 , 6.2570 , 7.8660 , 8.0132 ,
21/9/17, 0.8375 , 112.4800 , 0.7364 , 1.2327 , 1.2612 , 1.3686 , 0.9706 , 6.2314 , 7.8024 , 7.9720 ,
22/9/17, 0.8368 , 111.9900 , 0.7405 , 1.2339 , 1.2560 , 1.3643 , 0.9693 , 6.2268 , 7.8005 , 7.9828 ,
25/9/17, 0.8440 , 111.7300 , 0.7426 , 1.2371 , 1.2599 , 1.3767 , 0.9666 , 6.2794 , 7.8175 , 8.0432 ,
26/9/17, 0.8480 , 112.2400 , 0.7431 , 1.2349 , 1.2681 , 1.3873 , 0.9687 , 6.3092 , 7.8923 , 8.1199 ,
27/9/17, 0.8514 , 112.8400 , 0.7470 , 1.2477 , 1.2740 , 1.3889 , 0.9721 , 6.3363 , 7.9523 , 8.1495 ,
28/9/17, 0.8485 , 112.3400 , 0.7439 , 1.2428 , 1.2729 , 1.3818 , 0.9702 , 6.3143 , 7.9387 , 8.1124 ,
29/9/17, 0.8465 , 112.5100 , 0.7464 , 1.2472 , 1.2765 , 1.3872 , 0.9683 , 6.2989 , 7.9626 , 8.1480 ,
2/10/17, 0.8523 , 112.7700 , 0.7532 , 1.2508 , 1.2776 , 1.3897 , 0.9747 , 6.3436 , 7.9993 , 8.1698 ,
3/10/17, 0.8515 , 112.8500 , 0.7555 , 1.2487 , 1.2762 , 1.3966 , 0.9737 , 6.3379 , 7.9815 , 8.1376 ,
4/10/17, 0.8504 , 112.7600 , 0.7548 , 1.2476 , 1.2715 , 1.3951 , 0.9753 , 6.3292 , 7.9585 , 8.0987 ,
5/10/17, 0.8539 , 112.8200 , 0.7623 , 1.2565 , 1.2829 , 1.4051 , 0.9783 , 6.3556 , 8.0057 , 8.1407 ,
6/10/17, 0.8525 , 112.6500 , 0.7653 , 1.2529 , 1.2875 , 1.4098 , 0.9797 , 6.3451 , 8.0014 , 8.1188 ,
9/10/17, 0.8518 , 112.6800 , 0.7609 , 1.2551 , 1.2898 , 1.4156 , 0.9798 , 6.3398 , 7.9832 , 8.1262 ,
10/10/17, 0.8469 , 112.4500 , 0.7574 , 1.2515 , 1.2857 , 1.4144 , 0.9752 , 6.3030 , 7.9523 , 8.0738 ,
11/10/17, 0.8432 , 112.5000 , 0.7563 , 1.2458 , 1.2840 , 1.4122 , 0.9735 , 6.2771 , 7.9218 , 8.0490 ,
12/10/17, 0.8453 , 112.2800 , 0.7540 , 1.2475 , 1.2788 , 1.4037 , 0.9755 , 6.2922 , 7.9015 , 8.1202 ,
13/10/17, 0.8460 , 111.8200 , 0.7527 , 1.2468 , 1.2679 , 1.3926 , 0.9745 , 6.2977 , 7.8875 , 8.1072 ,
16/10/17, 0.8477 , 112.1900 , 0.7547 , 1.2518 , 1.2737 , 1.3945 , 0.9756 , 6.3109 , 7.8977 , 8.1060 ,
17/10/17, 0.8499 , 112.2000 , 0.7582 , 1.2522 , 1.2745 , 1.3945 , 0.9784 , 6.3268 , 7.9447 , 8.1531 ,
18/10/17, 0.8484 , 112.9400 , 0.7573 , 1.2467 , 1.2745 , 1.3980 , 0.9816 , 6.3154 , 7.9605 , 8.1427 ,
19/10/17, 0.8437 , 112.5400 , 0.7599 , 1.2485 , 1.2694 , 1.4223 , 0.9763 , 6.2799 , 7.9318 , 8.1263 ,
20/10/17, 0.8486 , 113.5200 , 0.7582 , 1.2627 , 1.2793 , 1.4362 , 0.9842 , 6.3161 , 7.9831 , 8.1620 ,
23/10/17, 0.8511 , 113.4300 , 0.7577 , 1.2647 , 1.2809 , 1.4353 , 0.9850 , 6.3357 , 8.0022 , 8.2003 ,
24/10/17, 0.8503 , 113.9000 , 0.7614 , 1.2675 , 1.2860 , 1.4474 , 0.9911 , 6.3294 , 8.0056 , 8.2209 ,
25/10/17, 0.8465 , 113.7400 , 0.7540 , 1.2796 , 1.2980 , 1.4518 , 0.9897 , 6.3011 , 8.0157 , 8.2180 ,
26/10/17, 0.8583 , 113.9800 , 0.7598 , 1.2847 , 1.3055 , 1.4620 , 0.9975 , 6.3881 , 8.1710 , 8.3490 ,
27/10/17, 0.8615 , 113.6700 , 0.7617 , 1.2808 , 1.3026 , 1.4539 , 0.9981 , 6.4095 , 8.1476 , 8.3722 ,
30/10/17, 0.8583 , 113.1800 , 0.7571 , 1.2833 , 1.3007 , 1.4543 , 0.9943 , 6.3871 , 8.1512 , 8.3534 ,
31/10/17, 0.8587 , 113.6400 , 0.7528 , 1.2888 , 1.3062 , 1.4605 , 0.9976 , 6.3897 , 8.1689 , 8.3776 ,
1/11/17, 0.8607 , 114.1800 , 0.7550 , 1.2865 , 1.3028 , 1.4522 , 1.0033 , 6.4051 , 8.1499 , 8.4014 ,
2/11/17, 0.8578 , 114.0800 , 0.7658 , 1.2809 , 1.2965 , 1.4465 , 0.9994 , 6.3836 , 8.1357 , 8.3948 ,
3/11/17, 0.8615 , 114.0700 , 0.7647 , 1.2764 , 1.3072 , 1.4478 , 1.0007 , 6.4127 , 8.1762 , 8.4337 ,
6/11/17, 0.8613 , 113.7100 , 0.7592 , 1.2704 , 1.3002 , 1.4399 , 0.9974 , 6.4103 , 8.1348 , 8.3979 ,
7/11/17, 0.8630 , 114.0100 , 0.7595 , 1.2777 , 1.3080 , 1.4491 , 0.9998 , 6.4241 , 8.1714 , 8.3981 ,
8/11/17, 0.8624 , 113.8700 , 0.7624 , 1.2729 , 1.3024 , 1.4355 , 1.0001 , 6.4199 , 8.1659 , 8.3810 ,
9/11/17, 0.8590 , 113.4700 , 0.7607 , 1.2683 , 1.3021 , 1.4393 , 0.9940 , 6.3923 , 8.1325 , 8.3780 ,
10/11/17, 0.8573 , 113.5300 , 0.7578 , 1.2682 , 1.3053 , 1.4415 , 0.9961 , 6.3796 , 8.1340 , 8.3533 ,
13/11/17, 0.8571 , 113.6200 , 0.7624 , 1.2733 , 1.3118 , 1.4486 , 0.9963 , 6.3768 , 8.1649 , 8.3833 ,
14/11/17, 0.8476 , 113.4600 , 0.7596 , 1.2731 , 1.3104 , 1.4543 , 0.9893 , 6.3068 , 8.1804 , 8.3950 ,
15/11/17, 0.8481 , 112.8800 , 0.7592 , 1.2764 , 1.3177 , 1.4541 , 0.9884 , 6.3121 , 8.2448 , 8.4295 ,
16/11/17, 0.8496 , 113.0600 , 0.7579 , 1.2757 , 1.3179 , 1.4596 , 0.9941 , 6.3215 , 8.2099 , 8.3986 ,
17/11/17, 0.8482 , 112.1000 , 0.7567 , 1.2763 , 1.3221 , 1.4686 , 0.9891 , 6.3104 , 8.2402 , 8.4277 ,
20/11/17, 0.8523 , 112.6200 , 0.7556 , 1.2820 , 1.3245 , 1.4686 , 0.9934 , 6.3427 , 8.2912 , 8.4851 ,
21/11/17, 0.8519 , 112.4500 , 0.7553 , 1.2778 , 1.3196 , 1.4643 , 0.9914 , 6.3399 , 8.2129 , 8.4302 ,
22/11/17, 0.8459 , 111.2200 , 0.7505 , 1.2696 , 1.3129 , 1.4529 , 0.9820 , 6.2950 , 8.1537 , 8.3380 ,
23/11/17, 0.8438 , 111.2200 , 0.7514 , 1.2713 , 1.3115 , 1.4512 , 0.9818 , 6.2803 , 8.1368 , 8.2972 ,
24/11/17, 0.8380 , 111.5300 , 0.7498 , 1.2712 , 1.3129 , 1.4543 , 0.9795 , 6.2379 , 8.1302 , 8.2778 ,
27/11/17, 0.8405 , 111.0900 , 0.7509 , 1.2769 , 1.3154 , 1.4468 , 0.9817 , 6.2544 , 8.1522 , 8.3029 ,
28/11/17, 0.8446 , 111.4800 , 0.7497 , 1.2815 , 1.3167 , 1.4493 , 0.9842 , 6.2862 , 8.2453 , 8.3511 ,
29/11/17, 0.8441 , 111.9300 , 0.7458 , 1.2865 , 1.3210 , 1.4533 , 0.9846 , 6.2826 , 8.2557 , 8.3689 ,
30/11/17, 0.8401 , 112.5400 , 0.7394 , 1.2897 , 1.3217 , 1.4637 , 0.9836 , 6.2517 , 8.3188 , 8.3768 ,
1/12/17, 0.8406 , 112.1700 , 0.7420 , 1.2685 , 1.3135 , 1.4512 , 0.9762 , 6.2561 , 8.2852 , 8.3532 ,
4/12/17, 0.8427 , 112.4100 , 0.7418 , 1.2673 , 1.3161 , 1.4579 , 0.9850 , 6.2718 , 8.3316 , 8.4200 ,
5/12/17, 0.8456 , 112.6000 , 0.7439 , 1.2691 , 1.3146 , 1.4543 , 0.9874 , 6.2922 , 8.2620 , 8.3629 ,
6/12/17, 0.8477 , 112.2900 , 0.7467 , 1.2789 , 1.3221 , 1.4529 , 0.9899 , 6.3084 , 8.2722 , 8.4362 ,
7/12/17, 0.8494 , 113.0900 , 0.7422 , 1.2854 , 1.3314 , 1.4639 , 0.9944 , 6.3214 , 8.3163 , 8.4861 ,
8/12/17, 0.8494 , 113.4800 , 0.7468 , 1.2848 , 1.3317 , 1.4605 , 0.9927 , 6.3214 , 8.2942 , 8.4452 ,
11/12/17, 0.8497 , 113.5600 , 0.7496 , 1.2856 , 1.3287 , 1.4468 , 0.9918 , 6.3237 , 8.3824 , 8.5033 ,
12/12/17, 0.8516 , 113.5500 , 0.7509 , 1.2866 , 1.3231 , 1.4422 , 0.9916 , 6.3383 , 8.3466 , 8.4206 ,
13/12/17, 0.8456 , 112.5400 , 0.7452 , 1.2817 , 1.3094 , 1.4237 , 0.9854 , 6.2943 , 8.3250 , 8.4131 ,
14/12/17, 0.8490 , 112.3900 , 0.7445 , 1.2797 , 1.3045 , 1.4320 , 0.9891 , 6.3212 , 8.2978 , 8.4394 ,
15/12/17, 0.8511 , 112.6000 , 0.7508 , 1.2866 , 1.3079 , 1.4300 , 0.9905 , 6.3359 , 8.3833 , 8.5041 ,
18/12/17, 0.8488 , 112.5500 , 0.7472 , 1.2862 , 1.3048 , 1.4296 , 0.9857 , 6.3173 , 8.3596 , 8.4363 ,
19/12/17, 0.8446 , 112.8900 , 0.7471 , 1.2878 , 1.3050 , 1.4343 , 0.9849 , 6.2869 , 8.3495 , 8.4079 ,
20/12/17, 0.8424 , 113.4000 , 0.7476 , 1.2835 , 1.3043 , 1.4259 , 0.9869 , 6.2709 , 8.4106 , 8.4030 ,
21/12/17, 0.8422 , 113.3300 , 0.7470 , 1.2740 , 1.2984 , 1.4251 , 0.9885 , 6.2694 , 8.3548 , 8.3793 ,
22/12/17, 0.8430 , 113.2900 , 0.7483 , 1.2729 , 1.2972 , 1.4241 , 0.9880 , 6.2749 , 8.3181 , 8.3175 ,
25/12/17, 0.8425 , 113.2600 , 0.7479 , 1.2727 , 1.2958 , 1.4237 , 0.9900 , 6.2721 , 8.3114 , 8.3270 ,
26/12/17, 0.8433 , 113.2300 , 0.7477 , 1.2687 , 1.2940 , 1.4205 , 0.9893 , 6.2780 , 8.3091 , 8.3479 ,
27/12/17, 0.8412 , 113.3500 , 0.7463 , 1.2655 , 1.2873 , 1.4170 , 0.9863 , 6.2627 , 8.2721 , 8.2762 ,
28/12/17, 0.8373 , 112.8700 , 0.7439 , 1.2570 , 1.2830 , 1.4116 , 0.9786 , 6.2340 , 8.2514 , 8.2454 ,
29/12/17, 0.8330 , 112.6900 , 0.7400 , 1.2571 , 1.2806 , 1.4088 , 0.9743 , 6.2069 , 8.2042 , 8.1833 ,
1/1/18, 0.8325 , 112.6300 , 0.7406 , 1.2545 , 1.2812 , 1.4075 , 0.9750 , 6.1980 , 8.1950 , 8.1758 ,
2/1/18, 0.8293 , 112.2900 , 0.7358 , 1.2512 , 1.2771 , 1.4075 , 0.9717 , 6.1729 , 8.1281 , 8.1680 ,
3/1/18, 0.8323 , 112.5100 , 0.7399 , 1.2536 , 1.2762 , 1.4100 , 0.9771 , 6.1966 , 8.1047 , 8.1767 ,
4/1/18, 0.8286 , 112.7500 , 0.7380 , 1.2487 , 1.2716 , 1.3978 , 0.9742 , 6.1698 , 8.0675 , 8.1367 ,
5/1/18, 0.8313 , 113.0500 , 0.7369 , 1.2412 , 1.2716 , 1.3941 , 0.9747 , 6.1903 , 8.0512 , 8.1578 ,
8/1/18, 0.8356 , 113.0900 , 0.7370 , 1.2421 , 1.2752 , 1.3935 , 0.9772 , 6.2225 , 8.0779 , 8.2024 ,
9/1/18, 0.8377 , 112.6500 , 0.7386 , 1.2464 , 1.2781 , 1.3961 , 0.9830 , 6.2384 , 8.1007 , 8.2301 ,
10/1/18, 0.8370 , 111.4400 , 0.7404 , 1.2547 , 1.2750 , 1.3893 , 0.9782 , 6.2330 , 8.0739 , 8.2009 ,
11/1/18, 0.8311 , 111.2600 , 0.7387 , 1.2519 , 1.2671 , 1.3772 , 0.9758 , 6.1896 , 8.0137 , 8.1320 ,
12/1/18, 0.8195 , 111.0600 , 0.7284 , 1.2459 , 1.2631 , 1.3808 , 0.9673 , 6.1050 , 7.9203 , 8.0495 ,
15/1/18, 0.8154 , 110.5400 , 0.7251 , 1.2429 , 1.2555 , 1.3699 , 0.9631 , 6.0739 , 7.8824 , 8.0216 ,
16/1/18, 0.8157 , 110.4500 , 0.7251 , 1.2435 , 1.2561 , 1.3759 , 0.9595 , 6.0749 , 7.8753 , 8.0405 ,
17/1/18, 0.8206 , 111.2900 , 0.7230 , 1.2438 , 1.2547 , 1.3749 , 0.9659 , 6.1098 , 7.8805 , 8.0509 ,
18/1/18, 0.8171 , 111.1100 , 0.7197 , 1.2418 , 1.2498 , 1.3697 , 0.9589 , 6.0838 , 7.8471 , 8.0188 ,
19/1/18, 0.8182 , 110.7700 , 0.7216 , 1.2493 , 1.2508 , 1.3742 , 0.9628 , 6.0897 , 7.8637 , 8.0531 ,
22/1/18, 0.8155 , 110.9200 , 0.7149 , 1.2444 , 1.2473 , 1.3646 , 0.9618 , 6.0707 , 7.8532 , 8.0193 ,
23/1/18, 0.8131 , 110.3100 , 0.7143 , 1.2419 , 1.2500 , 1.3596 , 0.9577 , 6.0532 , 7.8237 , 8.0075 ,
24/1/18, 0.8059 , 109.2200 , 0.7021 , 1.2348 , 1.2404 , 1.3630 , 0.9453 , 6.0003 , 7.7477 , 7.9267 ,
25/1/18, 0.8067 , 109.4100 , 0.7071 , 1.2377 , 1.2460 , 1.3652 , 0.9407 , 6.0055 , 7.7426 , 7.9223 ,
26/1/18, 0.8047 , 108.5800 , 0.7062 , 1.2308 , 1.2330 , 1.3605 , 0.9324 , 5.9901 , 7.6903 , 7.8682 ,
29/1/18, 0.8076 , 108.9600 , 0.7105 , 1.2340 , 1.2355 , 1.3656 , 0.9375 , 6.0108 , 7.7111 , 7.8929 ,
30/1/18, 0.8063 , 108.7800 , 0.7069 , 1.2336 , 1.2372 , 1.3641 , 0.9348 , 6.0009 , 7.7214 , 7.8904 ,
31/1/18, 0.8055 , 109.1900 , 0.7047 , 1.2315 , 1.2415 , 1.3578 , 0.9313 , 5.9955 , 7.7088 , 7.8790 ,
1/2/18, 0.7994 , 109.4000 , 0.7011 , 1.2268 , 1.2439 , 1.3519 , 0.9265 , 5.9504 , 7.6428 , 7.8410 ,
2/2/18, 0.8024 , 110.1700 , 0.7083 , 1.2429 , 1.2609 , 1.3699 , 0.9314 , 5.9749 , 7.7329 , 7.9028 ,
5/2/18, 0.8086 , 109.0900 , 0.7164 , 1.2539 , 1.2694 , 1.3765 , 0.9317 , 6.0195 , 7.8370 , 7.9799 ,
6/2/18, 0.8080 , 109.5600 , 0.7169 , 1.2492 , 1.2649 , 1.3620 , 0.9359 , 6.0135 , 7.8157 , 7.9518 ,
7/2/18, 0.8154 , 109.3300 , 0.7204 , 1.2568 , 1.2783 , 1.3814 , 0.9439 , 6.0688 , 7.9065 , 8.0844 ,
8/2/18, 0.8165 , 108.7400 , 0.7188 , 1.2603 , 1.2852 , 1.3854 , 0.9362 , 6.0777 , 7.9276 , 8.1172 ,
9/2/18, 0.8162 , 108.8000 , 0.7232 , 1.2581 , 1.2799 , 1.3784 , 0.9386 , 6.0759 , 7.9622 , 8.0804 ,
12/2/18, 0.8135 , 108.6600 , 0.7226 , 1.2577 , 1.2719 , 1.3767 , 0.9393 , 6.0593 , 7.9149 , 8.0643 ,
13/2/18, 0.8096 , 107.8200 , 0.7197 , 1.2592 , 1.2724 , 1.3748 , 0.9349 , 6.0321 , 7.8809 , 8.0279 ,
14/2/18, 0.8031 , 107.0100 , 0.7143 , 1.2493 , 1.2617 , 1.3576 , 0.9294 , 5.9840 , 7.7999 , 7.9554 ,
15/2/18, 0.7996 , 106.1300 , 0.7093 , 1.2481 , 1.2587 , 1.3501 , 0.9220 , 5.9563 , 7.7660 , 7.9345 ,
16/2/18, 0.8061 , 106.2100 , 0.7130 , 1.2558 , 1.2650 , 1.3539 , 0.9270 , 6.0044 , 7.7810 , 7.9688 ,
19/2/18, 0.8060 , 106.5900 , 0.7143 , 1.2561 , 1.2637 , 1.3565 , 0.9295 , 6.0023 , 7.7797 , 7.9845 ,
20/2/18, 0.8106 , 107.3300 , 0.7145 , 1.2648 , 1.2686 , 1.3609 , 0.9361 , 6.0362 , 7.8409 , 8.0964 ,
21/2/18, 0.8141 , 107.7800 , 0.7185 , 1.2703 , 1.2814 , 1.3663 , 0.9390 , 6.0629 , 7.8679 , 8.1189 ,
22/2/18, 0.8110 , 106.7500 , 0.7165 , 1.2705 , 1.2745 , 1.3620 , 0.9329 , 6.0399 , 7.8534 , 8.1160 ,
23/2/18, 0.8133 , 106.8900 , 0.7158 , 1.2633 , 1.2750 , 1.3695 , 0.9361 , 6.0556 , 7.8518 , 8.1731 ,
26/2/18, 0.8119 , 106.9300 , 0.7159 , 1.2681 , 1.2731 , 1.3693 , 0.9380 , 6.0445 , 7.8235 , 8.1512 ,
27/2/18, 0.8175 , 107.3300 , 0.7190 , 1.2776 , 1.2839 , 1.3822 , 0.9389 , 6.0867 , 7.8682 , 8.2253 ,
28/2/18, 0.8201 , 106.6800 , 0.7267 , 1.2831 , 1.2883 , 1.3866 , 0.9446 , 6.1066 , 7.9011 , 8.2911 ,
1/3/18, 0.8152 , 106.2400 , 0.7259 , 1.2837 , 1.2893 , 1.3795 , 0.9418 , 6.0711 , 7.8466 , 8.2489 ,
2/3/18, 0.8119 , 105.7500 , 0.7245 , 1.2882 , 1.2887 , 1.3820 , 0.9374 , 6.0465 , 7.7901 , 8.2446 ,
5/3/18, 0.8106 , 106.2000 , 0.7221 , 1.2964 , 1.2878 , 1.3839 , 0.9399 , 6.0385 , 7.8196 , 8.2621 ,
6/3/18, 0.8062 , 106.1300 , 0.7200 , 1.2876 , 1.2773 , 1.3717 , 0.9407 , 6.0057 , 7.7784 , 8.2056 ,
7/3/18, 0.8057 , 106.0700 , 0.7196 , 1.2912 , 1.2780 , 1.3731 , 0.9435 , 6.0037 , 7.8042 , 8.2300 ,
8/3/18, 0.8122 , 106.2300 , 0.7241 , 1.2896 , 1.2839 , 1.3767 , 0.9511 , 6.0497 , 7.8410 , 8.2691 ,
9/3/18, 0.8125 , 106.8200 , 0.7220 , 1.2812 , 1.2749 , 1.3736 , 0.9513 , 6.0531 , 7.7787 , 8.2442 ,
12/3/18, 0.8108 , 106.4200 , 0.7191 , 1.2842 , 1.2702 , 1.3706 , 0.9476 , 6.0383 , 7.7449 , 8.2419 ,
13/3/18, 0.8071 , 106.5800 , 0.7162 , 1.2966 , 1.2723 , 1.3652 , 0.9441 , 6.0122 , 7.7362 , 8.2170 ,
