gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dltt,dpvieb,lt,sale,wcap,costat,mkvalt
4885,20190930,2019,FS,C,D,STD,BEN,354613101,FRANKLIN RESOURCES INC,USD,14532.2,,,724.2,,3161.3,,,A,14409.8846
4885,20190930,2019,INDL,C,D,STD,BEN,354613101,FRANKLIN RESOURCES INC,USD,14532.2,19.8407,499.303,724.2,1032.3,3161.3,5774.5,,A,14409.8846
4973,20101231,2010,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,3596,10.2094,108.4,550,201.7,2489.3,1863,148.7,A,3152.272
4973,20111231,2011,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,4483.5,10.8422,114.7,675,245.2,3239.9,2134.2,125.8,A,3835.568
4973,20121231,2012,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,5352.3,13.2054,125.6,725,258.4,3693.7,2518.9,66.6,A,4352.04
4973,20131231,2013,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,6860.5,15.61,133.6,825,285.4,4775,3179.6,-409.2,A,6269.848
4973,20141231,2014,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,10010,19.6191,164.605,2125,353.3,6780.6,4637.4,168.5,A,7749.6034
4973,20151231,2015,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,10913.8,20.5615,176.947,2075,398.9,7225.6,5392.4,144.1,A,7244.2102
4973,20161231,2016,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,11489.6,20.1683,178.329,2144.6,411.5,7833.8,5594.8,-195.6,A,9265.9748
4973,20171231,2017,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,12897.4,22.6758,181.039,2691.9,468.4,8732.5,6159.6,258.3,A,11456.1479
4973,20181231,2018,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,16334,24.4547,183.969,3091.4,504.8,11764.3,6923.8,425.1,A,13558.5153
4973,20191231,2019,INDL,C,D,STD,AJG,363576109,ARTHUR J GALLAGHER & CO,USD,19634.8,27.4051,188.122,4157,591.9,14419.3,7195,196.5,A,17914.8581
4990,20100131,2009,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7985,7.2352,676,0,4799,3094,14197,2533,A,12898.08
4990,20110131,2010,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7065,6.9388,588,0,5010,2985,14664,1831,A,11330.76
4990,20120131,2011,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7422,5.6804,485,1606,5260,4667,14549,2181,A,9205.3
4990,20130131,2012,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7470,6.2505,463,1246,5291,4576,15651,1788,A,15130.84
4990,20140131,2013,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7849,6.8655,446,1369,5401,4787,16148,1985,A,16983.68
4990,20150131,2014,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7690,7.0855,421,1332,5532,4707,16435,2083,A,17340.99
4990,20160131,2015,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7473,6.4106,397,1310,5644,4928,15797,1450,A,9813.84
4990,20170131,2016,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7610,7.2782,399,1248,5813,4706,15516,1862,A,9188.97
4990,20180131,2017,INDL,C,D,STD,GPS,364760108,GAP INC,USD,7989,8.0823,389,1249,5962,4845,15855,2107,A,12930.36
4990,20190131,2018,INDL,C,D,STD,GPS,364760108,GAP INC,USD,8049,9.3995,378,1249,5755,4496,16580,2077,A,9616.32
5046,20101231,2010,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,32545,35.7907,372.052,2430,2988,19229,32466,3009,A,26400.8099
5046,20111231,2011,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,34883,37.1229,356.438,3907,3234,21651,32677,4223,A,23671.0476
5046,20121231,2012,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,34309,32.2048,353.674,3908,3600,22919,31682,4124,A,24498.998
5046,20131231,2013,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,35448,41.0325,353.403,3908,3833,20947,31218,5692,A,33767.6567
5046,20141231,2014,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,35355,35.6119,332.164,3410,3963,23526,30852,3656,A,45712.4097
5046,20151231,2015,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,31997,34.3081,312.987,2898,4210,21259,31469,2126,A,42991.8943
5046,20161231,2016,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,32872,36.294,302.419,2988,4462,21896,31353,2601,A,52215.6645
5046,20171231,2017,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,35046,38.5152,296.896,3980,4720,23611,30973,5229,A,60403.4912
5046,20181231,2018,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,45408,40.6376,288.698,11699,5055,33676,36193,3450,A,45386.2126
5046,20191231,2019,INDL,C,D,STD,GD,369550108,GENERAL DYNAMICS CORP,USD,48841,46.8803,289.61,10548,5286,35264,39350,2979,A,51072.7235
5047,20101231,2010,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,751216,11.2041,10615.376,324782,43831,627018,149060,,A,194155.227
5047,20111231,2011,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,717242,11.0128,10573.017,279618,42378,599108,141547,,A,189362.7345
5047,20121231,2012,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,685328,11.823,10405.625,274873,47020,556858,144796,,A,218414.0688
5047,20131231,2013,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,656560,12.9776,10060.881,266303,47642,519777,141024,,A,282006.4944
5047,20141231,2014,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,648349,12.7428,10057.38,245649,46934,511516,146156,,A,254149.9926
5047,20151231,2015,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,492692,10.4771,9379.288,147466,35927,389582,115158,,A,292164.8212
5047,20161231,2016,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,365183,8.6727,8742.614,105177,35357,284667,119688,,A,276266.6024
5047,20171231,2017,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,377945,7.4024,8680.571,109934,35734,292560,120468,,A,151475.964
5047,20181231,2018,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,309129,3.5594,8702.227,96884,36726,257266,121615,,A,65875.8584
5047,20191231,2019,INDL,C,D,STD,GE,369604103,GENERAL ELECTRIC CO,USD,266048,3.2397,8738.434,70403,31897,235748,95214,,A,97520.9234
5071,20100531,2009,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,17678.9,16.4597,328.25,5268.5,3822,12030.9,14796.5,-289.1,A,23381.2475
5071,20110531,2010,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,18674.5,9.8721,644.8,5542.5,4146.2,12062.3,14880.2,242.8,A,25643.696
5071,20120531,2011,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,21096.8,9.9024,648.5,6161.9,4632,13366.3,16657.9,-151.8,A,24824.58
5071,20130531,2012,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,22658,10.4123,640.8,5926.1,5054.8,14562,17774.1,-995,A,30168.864
5071,20140531,2013,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,23145.7,10.6725,612.3,6423.5,5451.2,15156.2,17909.6,-1030,A,33633.639
5071,20150531,2014,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,21964.5,8.3459,598.7,7607.7,5807.8,15792.9,17630.3,-1104.4,A,33617.005
5071,20160531,2015,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,21712.3,8.2611,596.8,7057.7,5759.9,15559.6,16563.1,-1077.5,A,37467.104
5071,20170531,2016,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,21812.6,7.502,576.9,7642.9,5838.9,16216.2,15619.8,-1269.4,A,32733.306
5071,20180531,2017,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,30624,10.3542,593.1,12668.7,5956,23355.4,15740.4,-3218.2,A,25082.199
5071,20190531,2018,INDL,C,D,STD,GIS,370334104,GENERAL MILLS INC,USD,30111.2,11.7204,601.9,11624.8,6293.3,22191.8,16865.2,-2900.6,A,29757.936
5073,20101231,2010,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,138898,16.1832,1500.137,6551,3277,101739,135592,,A,55295.0498
5073,20111231,2011,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,144603,16.755,1564.727,7888,4676,105612,150276,,A,31717.0163
5073,20121231,2012,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,149422,17.815,1366.374,10532,5817,112422,152256,16004,A,39392.5624
5073,20131231,2013,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,166344,25.8047,1500,22025,7429,123170,155427,19089,A,61305
5073,20141231,2014,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,177677,22.1606,1600,31853,9275,141653,155929,17969,A,55856
5073,20151231,2015,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,194520,26.5807,1500,43549,12349,154197,152356,6541,A,51015
5073,20161231,2016,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,221690,29.224,1500,55600,17963,177615,166380,-8978,A,52260
5073,20171231,2017,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,212482,25.0007,1400,67254,34040,176282,145588,-8146,A,57386
5073,20181231,2018,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,227339,27.7571,1400,73060,38201,184562,147049,-6944,A,46830
5073,20191231,2019,INDL,C,D,STD,GM,37045V100,GENERAL MOTORS CO,USD,228037,29.8514,1400,66934,39688,182080,137237,-9913,A,51240
5125,20101231,2010,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,5465.044,17.7232,157.636,250,729.187,2662.33,11207.589,2443.073,A,8093.0322
5125,20111231,2011,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,5879.591,17.8813,155.651,500,732.39,3086.772,12458.877,2764.523,A,9525.8412
5125,20121231,2012,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,6807.061,19.3611,154.841,250,759.64,3798.882,13013.868,2332.493,A,9844.7908
5125,20131231,2013,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,7680.297,21.7793,153.773,500,807.436,4321.529,14077.843,2038.447,A,12792.3759
5125,20141231,2014,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,8246.238,21.5609,153.113,500,869.083,4933.874,15341.647,2008.41,A,16317.2524
5125,20151231,2015,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,8144.771,20.9658,150.081,250,902.917,4985.529,15280.044,1614.662,A,12890.4571
5125,20161231,2016,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,8859.4,21.5196,148.41,550,960.999,5652.044,15339.713,1704.281,A,14179.0914
5125,20171231,2017,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,12412.381,23.2668,146.653,2550.02,1044.353,8948.225,16308.801,1838.868,A,13933.5015
5125,20181231,2018,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,12683.04,23.6434,145.937,2432.133,1208.694,9211.049,18735.073,1674.957,A,14012.8707
5125,20191231,2019,INDL,C,D,STD,GPC,372460105,GENUINE PARTS CO,USD,14645.629,25.2769,145.378,3627.623,1282.952,10950.129,19392.305,1544.496,A,15443.5049
5256,20101231,2010,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,3904.377,31.7855,69.378,420.446,1414.088,1616.707,7182.158,1368.768,A,9581.7956
5256,20111231,2011,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,4716.062,37.5739,69.963,175.055,1505.027,1991.783,8078.185,1306.975,A,13096.374
5256,20121231,2012,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,5014.598,43.5233,69.478,467.048,1615.861,1897.232,8950.045,1820.637,A,14060.2629
5256,20131231,2013,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,5266.328,47.2077,68.854,445.513,1732.528,1939.492,9437.758,1848.495,A,17586.6887
5256,20141231,2014,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,5300.755,47.6016,67.432,404.536,1790.784,2016.654,9964.953,1706.534,A,17187.7425
5256,20151231,2015,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,5857.755,36.5415,62.029,1388.414,1939.072,3505.041,9973.384,1260.108,A,12566.4551
5256,20161231,2016,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,5694.307,30.575,58.804,1840.946,1990.611,3788.539,10137.204,1391.292,A,13657.229
5256,20171231,2017,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,5804.254,30.0047,56.329,2248.036,2052.693,3976.521,10424.858,1699.328,A,13307.7263
5256,20181231,2018,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,5873,34.3883,55.862,2090,2089,3780,11221,2056,A,15773.1943
5256,20191231,2019,INDL,C,D,STD,GWW,384802104,GRAINGER (W W) INC,USD,6005,34.5515,53.688,2085,2093,3945,11486,1877,A,18174.4618
5439,20101231,2010,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,18297,11.3989,910,3824,6064,7910,17973,6129,A,37155.3
5439,20111231,2011,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,23677,14.3301,921,4820,7096,10461,24829,7456,A,31783.71
5439,20121231,2012,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,27410,16.9699,929,4820,8056,11620,28503,8334,A,32227.01
5439,20131231,2013,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,29223,15.9965,849,7816,9480,15608,29402,8678,A,43086.75
5439,20141231,2014,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,32240,19.1828,848,7840,11007,15942,32870,9185,A,33351.84
5439,20151231,2015,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,36942,18.0631,856,14687,9789,21447,23633,16250,A,29138.24
5439,20161231,2016,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,27000,10.8649,866,12214,11198,17552,15887,7654,A,46841.94
5439,20171231,2017,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,25085,9.5326,873,10430,12249,16736,20620,5915,A,42663.51
5439,20181231,2018,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,25982,10.9323,871,10421,13182,16438,23995,6349,A,23151.18
5439,20191231,2019,INDL,C,D,STD,HAL,406216101,HALLIBURTON CO,USD,25377,9.1253,878,11265,12630,17352,22408,6334,A,21484.66
5492,20100630,2010,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,4734.7,17.1787,127.46,1176.6,745.9,2544.6,5206.1,952.8,A,5308.709
5492,20110630,2011,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,6172.8,20.3218,123.119,1887.2,843.6,3660.8,5924.6,786.3,A,5547.7421
5492,20120630,2012,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,5592.8,17.2889,112.147,1883,875,3646.7,5451.3,1186,A,4693.352
5492,20130630,2013,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,4858.4,14.6007,106.933,1577.1,912.7,3297.2,5111.7,650.7,A,5266.4503
5492,20140630,2014,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,4931.2,17.3066,105.509,1575.8,1016.1,3105.8,5012,876.7,A,7992.3068
5492,20150630,2015,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,13129,27.4669,123.676,5053,1148,9727,5083,1243,A,9511.9212
5492,20160630,2016,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,11996,24.518,124.643,4120,1137,8939,7467,644,A,10400.2119
5492,20170630,2017,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,10090,24.4757,119.629,3396,1167,7162,5900,147,A,13049.1313
5492,20180630,2018,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,9839,28.0859,118.28,3408,1283,6517,6182,435,A,17096.1912
5492,20190630,2019,INDL,C,D,STD,LHX,502431109,L3HARRIS TECHNOLOGIES INC,USD,10117,28.3671,118.553,2763,1393,6754,6801,310,A,22421.9289
5518,20101231,2010,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,4093.226,11.7557,137.416,1397.681,430.193,2477.806,4002.161,1502.248,A,6483.2869
5518,20111231,2011,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,4130.774,11.0198,128.634,1400.872,453.676,2713.259,4285.589,1311.348,A,4102.1383
5518,20121231,2012,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,4325.387,11.6905,128.94,1396.421,481.513,2818.008,4088.983,1547.767,A,4628.946
5518,20131231,2013,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,4402.267,12.8369,131.055,959.895,500.478,2674.479,4082.157,1117.177,A,7209.3356
5518,20141231,2014,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,4532.142,11.7699,124.526,1559.895,508.6,3023.748,4277.207,1644.166,A,6847.6847
5518,20151231,2015,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,4720.717,13.3331,124.795,1547.115,363.601,3016.645,4447.509,1800.951,A,8406.1912
5518,20161231,2016,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,5091.366,14.9633,124.487,1198.679,383.713,3205.926,5019.822,1609.748,A,9683.8437
5518,20171231,2017,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,5289.983,14.7044,124.45,1693.609,422.052,3460.026,5209.782,2382.229,A,11311.2605
5518,20181231,2018,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,5262.988,13.9103,126.129,1695.092,462.71,3508.502,4579.646,1808.18,A,10247.9813
5518,20191231,2019,INDL,C,D,STD,HAS,418056107,HASBRO INC,USD,8855.628,21.8871,136.863,4159.839,533.534,5860.098,4720.227,5490.439,A,14454.1014
5543,20101231,2010,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,9451.734,,,4445.688,,4714.081,,,A,
5543,20101231,2010,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,9451.734,29.3084,147.097,4445.688,,4714.081,687.203,,A,
5543,20111231,2011,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,14924.606,,,7036.54,,7612.309,,,A,
5543,20111231,2011,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,14924.606,31.8,192.275,7036.54,,7612.309,1426.934,,A,
5543,20121231,2012,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,19549.109,,,8121.865,,8993.998,,,A,
5543,20121231,2012,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,19549.109,35.6099,260.374,8121.865,,8993.998,1824.581,,A,
5543,20131231,2013,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,23083.957,,,10321.719,,11292.587,,,A,
5543,20131231,2013,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,23083.957,35.9065,289.564,10321.719,,11292.587,2872.421,,A,
5543,20141231,2014,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,25014.296,,,10428.2,,11454.838,,,A,
5543,20141231,2014,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,25014.296,37.0112,328.79,10428.2,,11454.838,3316.12,,A,
5543,20151231,2015,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,29023.845,,,12020.361,,13664.877,,,A,24135.5473
5543,20151231,2015,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,29023.845,38.2896,354.778,12020.361,,13664.877,3838.322,,A,24135.5473
5543,20161231,2016,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,28865.184,,,11807.625,,13185.279,,,A,24268.9519
5543,20161231,2016,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,28865.184,38.0587,362.602,11807.625,,13185.279,4270.803,,A,24268.9519
5543,20171231,2017,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,27944.445,,,10885.348,,12643.799,,,A,
5543,20171231,2017,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,27944.445,36.867,371.732,10885.348,,12643.799,4233.516,,A,
5543,20181231,2018,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,30342.072,,,12188.245,,14331.427,,,A,26630.8818
5543,20181231,2018,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,30342.072,36.2646,383.675,12188.245,,14331.427,4699.858,,A,26630.8818
5543,20191231,2019,FS,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,33380.751,,,14390.836,,16398.247,,,A,33550.8175
5543,20191231,2019,INDL,C,D,STD,WELL,95040Q104,WELLTOWER INC,USD,33380.751,37.8798,410.257,14390.836,,16398.247,5163.74,,A,33550.8175
5568,20100430,2009,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,10075.711,5.9532,317.692,4559.152,2373.844,8127.215,10494.983,875.766,A,14890.224
5568,20110430,2010,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,12230.645,9.6766,321.278,3078.128,2719.632,8923.51,10706.588,-407.918,A,16459.0719
5568,20120430,2011,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,11983.293,8.6143,320.226,4779.981,2782.423,9058.712,11649.079,1234.275,A,17071.2481
5568,20130430,2012,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,12939.007,8.7203,321.265,3848.339,2900.288,10060.657,11528.886,348.69,A,23266.0113
5568,20131231,2013,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,38972.348,16297416,0.001,14617.646,165.999,22429.205,,2519.266,A,
5568,20141231,2014,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,36762.741,15437843,0.001,13584.987,430.714,21076.698,10922.269,1822.815,A,
5568,20151231,2015,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,122973,47.5173,1213.979,25151,906,56737,18338,2848,A,88329.112
5568,20161231,2016,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,120480,47.151,1216.476,29713,1830,62906,26487,-748,A,106222.6843
5568,20171231,2017,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,120232,54.1706,1219,28333,2094,53985,26232,-2866,A,94789.44
5568,20181231,2018,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,103461,42.3418,1220,30770,2584,51683,26268,1572,A,52508.8
5568,20191231,2019,INDL,C,D,STD,KHC,500754106,KRAFT HEINZ CO,USD,101450,42.2793,1221,28670,3187,49701,24977,222,A,39230.73
5597,20101231,2010,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,4272.732,3.9744,227.03,1541.825,1887.061,3335.131,5671.009,706.372,A,10704.4645
5597,20111231,2011,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,4412.199,3.77,225.206,1748.5,2028.841,3539.551,6080.788,872.783,A,13913.2267
5597,20121231,2012,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,4754.839,4.6328,223.786,1530.967,1886.555,3706.466,6644.252,642.375,A,16161.8249
5597,20131231,2013,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,5357.488,7.1678,223.895,1795.142,1974.049,3741.436,7146.079,1079.312,A,21769.3109
5597,20141231,2014,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,5629.516,6.5827,221.045,1548.963,2176.706,4109.986,7421.768,311.4,A,22973.2069
5597,20151231,2015,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,5344.371,4.6038,216.777,1557.091,2276.843,4296.909,7386.626,-369.314,A,19351.6828
5597,20161231,2016,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,5524.333,3.7023,212.26,2347.455,2397.79,4696.646,7440.181,-92.665,A,21954.0518
5597,20171231,2017,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,5553.726,4.341,210.861,2061.023,2354.026,4622.161,7515.426,-74.633,A,23934.8321
5597,20181231,2018,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,7703.02,6.6692,209.729,3254.28,2451.377,6295.754,7791.069,-179.385,A,22478.7542
5597,20191231,2019,INDL,C,D,STD,HSY,427866108,HERSHEY CO,USD,8140.395,8.3285,208.829,3714.976,2581.264,6395.401,7986.252,108.309,A,30693.6864
5606,20101031,2010,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,124503,18.3534,2203.898,15258,11164,83722,126033,4781,A,92651.8719
5606,20111031,2011,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,129517,19.4046,1990.506,22551,13170,90513,127245,579,A,52967.3647
5606,20121031,2012,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,108768,11.4304,1962.838,21789,13929,85935,120357,3971,A,27185.3063
5606,20131031,2013,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,105676,14.2928,1907.883,16608,14670,78020,112298,4843,A,46495.1087
5606,20141031,2014,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,103206,14.5333,1839.288,16039,14912,76079,111454,6410,A,65993.6534
5606,20151031,2015,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,106882,15.3949,1803.719,21780,15385,78731,103355,9596,A,48628.2642
5606,20161031,2016,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,29010,-2.2715,1712.091,6758,4348,32899,48238,-340,A,24808.1986
5606,20171031,2017,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,32913,-2.066,1649.58,6747,4080,36321,52056,-94,A,35548.449
5606,20181031,2018,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,34622,-0.4095,1560.27,4524,3911,35261,58472,-3744,A,37664.9178
5606,20191031,2019,INDL,C,D,STD,HPQ,40434L105,HP INC,USD,33467,-0.8184,1457.719,4780,4243,34660,58756,-5116,A,25320.579
5643,20101231,2010,INDL,C,D,STD,HLT,43300A203,HILTON WORLDWIDE HOLDINGS,USD,,,,,,,,,A,
5643,20111231,2011,INDL,C,D,STD,HLT,43300A203,HILTON WORLDWIDE HOLDINGS,USD,27312,,,16408,1265,25610,8783,826,A,
5643,20121231,2012,INDL,C,D,STD,HLT,43300A203,HILTON WORLDWIDE HOLDINGS,USD,27066,,,15588,1542,24911,9276,478,A,
5643,20131231,2013,INDL,C,D,STD,HLT,43300A203,HILTON WORLDWIDE HOLDINGS,USD,26562,4.4312,984.615,12671,1790,22286,9735,241,A,21907.6838
5643,20141231,2014,INDL,C,D,STD,HLT,43300A203,HILTON WORLDWIDE HOLDINGS,USD,26125,4.8262,984.624,11555,1869,21411,10502,242,A,25688.8402
5643,20151231,2015,INDL,C,D,STD,HLT,43300A203,HILTON WORLDWIDE HOLDINGS,USD,25716,6.061,987.458,10319,2120,19765,11272,118,A,21131.6012
