20151230 00:00,7939600,7963200,7872000,7903000,1404623
20151231 00:00,7878200,7883400,7773800,7780100,1412055
20160104 00:00,7602000,7622000,7475400,7594400,3142742
20160105 00:00,7641000,7692000,7556500,7615300,2175138
20160106 00:00,7504200,7657300,7480000,7593300,2288308
20160107 00:00,7464900,7552000,7355500,7410000,2925807
20160108 00:00,7495000,7498900,7288400,7309100,2138421
20160111 00:00,7319500,7350800,7196800,7330700,2387973
20160112 00:00,7404400,7483400,7364300,7453400,2086147
20160113 00:00,7496000,7530500,7169000,7195700,2392237
20160114 00:00,7238400,7398800,7050000,7313900,2439903
20160115 00:00,7090800,7239200,7015200,7104900,3183144
20160119 00:00,7194900,7251000,7098500,7190800,2072877
20160120 00:00,7059000,7269500,6877800,7185600,3436660
20160121 00:00,7205100,7376800,7112900,7266700,2162083
20160122 00:00,7430000,7485100,7406900,7454600,2108743
20160125 00:00,7438400,7524700,7324200,7336200,2069738
20160126 00:00,7352100,7394600,7269700,7337900,1442633
20160127 00:00,7358900,7359500,7134800,7175800,1781346
20160128 00:00,7381900,7512000,7308900,7483000,2646148
20160129 00:00,7489600,7651100,7442000,7613500,3523070
20160201 00:00,7709300,7775700,7615000,7707700,3790392
20160202 00:00,8005000,8102800,7806000,7809100,6249512
20160203 00:00,7862800,7913900,7362400,7493800,5722362
20160204 00:00,7445900,7458900,7227100,7300300,4512539
20160205 00:00,7255000,7267200,7001800,7037600,4924598
20160208 00:00,6876800,7045200,6821900,7041600,3870881
20160209 00:00,6929500,7209300,6885500,7010200,3699480
20160210 00:00,7117900,7232200,7054200,7068500,2572706
20160211 00:00,6960100,7122900,6912100,7063600,2753432
20160212 00:00,7124100,7160000,7015000,7068900,2160553
20160216 00:00,7174400,7228700,7101700,7176400,1892334
20160217 00:00,7273400,7336600,7169500,7319700,2282488
20160218 00:00,7339600,7359800,7155300,7175100,2195175
20160219 00:00,7159000,7240500,7130400,7221100,1608891
20160222 00:00,7295100,7348700,7234700,7290500,1673000
20160223 00:00,7268300,7306600,7156600,7172900,1883993
20160224 00:00,7103900,7212100,7020800,7209000,1676773
20160225 00:00,7240900,7295100,7132300,7291200,1731232
20160226 00:00,7336000,7361600,7218600,7248600,1962781
20160229 00:00,7220000,7306000,7168400,7172200,1764440
20160301 00:00,7213000,7422900,7187000,7421700,2881390
20160302 00:00,7428700,7433300,7332500,7394800,1715555
20160303 00:00,7394700,7410000,7293000,7315900,1959142
20160304 00:00,7343200,7350000,7255500,7302200,2149382
20160307 00:00,7251500,7272200,7051400,7128000,2869433
20160308 00:00,7083900,7223000,7040300,7135300,2350673
20160309 00:00,7153100,7262400,7128100,7254100,1842724
20160310 00:00,7290000,7365500,7233100,7321700,2039096
20160311 00:00,7399500,7449000,7366100,7448700,1677386
20160314 00:00,7449700,7540500,7438500,7502400,1500652
20160315 00:00,7460200,7531100,7428300,7505700,1437354
20160316 00:00,7490500,7590000,7464300,7573600,1376838
20160317 00:00,7576500,7653400,7573700,7584800,2139203
20160318 00:00,7616300,7621400,7518200,7554100,2368128
20160321 00:00,7539100,7634000,7513400,7621600,1391817
20160322 00:00,7584400,7650000,7574000,7600500,1014836
20160323 00:00,7629200,7653900,7560000,7575600,1174448
20160324 00:00,7534800,7574600,7505000,7548400,1499879
20160328 00:00,7569900,7582000,7521000,7532800,1065058
20160329 00:00,7536800,7671700,7483000,7658900,1922354
