Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
20090821,416.58,394.65,186.6,15267.72,9835.62,8400.83
20090828,428.51,405.94,193.85,15561.6,10038.68,8583.72
20090904,423.47,405.11,196.8,15552.47,10042.31,8681.3
20090911,421.38,398.66,192.38,15462.81,9912.92,8436.57
20090918,436.79,414.59,203.74,15783.68,10254.31,8714.7
20090925,453.2,430.2,214.4,16050.38,10571.3,9100.66
20091002,441.65,418.54,206.05,15830.01,10266.1,8781.46
20091009,428.53,407.47,198.81,15605.9,10014.44,8611.01
20091016,451,432.52,214.58,16057.56,10537.92,9183.25
20091023,452.59,434.09,217.06,16335.27,10706.3,9214.98
20091030,441.78,424.46,209.92,16317.03,10594.73,9052.38
20091106,413.5,397.24,190.97,15683.42,10146.73,8385.88
20091113,428.16,407.55,198.9,16216.63,10466.24,8634.54
20091120,427.4,410.35,202.44,16595.02,10660.55,8751.16
20091127,425.56,408.48,202.16,16635.02,10559.25,8659.25
20091204,422.6,403.13,199.71,16658.48,10576.62,8515.95
20091211,439.52,418.93,208.72,16876.73,10686.57,8679.83
20091218,439.84,417.76,208.92,16865.24,10733.71,8698.96
20091224,447.27,425.31,213.68,16800.58,10825.55,8650.78
20091231,464.82,441.79,221.8,17169.33,11049.26,8861.89
20100108,459.81,436.35,219.08,17088.01,10912.95,8784.47
20100115,471.25,451.43,232.31,17338.41,11297.27,9306.38
20100122,466.78,445.95,228.04,17279.94,11138.13,9074.7
20100129,452.62,432.31,219.73,16677.27,10807.87,8536.31
20100205,442.67,423.05,214.55,16348.3,10678.09,8390.32
20100212,436.41,415.77,212.32,16289.62,10555.59,8327.96
20100219,448.82,428.13,222.53,16424.35,10681.82,8398.84
20100226,461.38,443.5,232.52,16872.52,11032.75,8755.2
20100305,459.83,440.59,232.42,16779.96,11004.66,8819.6
20100312,482.26,466.48,248.32,17237.13,11432.93,9156.01
20100319,491.23,473.99,252.63,17403,11546.58,9334.28
20100326,488.88,473.82,250.21,17550.29,11651.4,9336.75
20100401,490.32,476.26,254.75,17616.24,11707.01,9463.09
20100409,491.99,481.09,257.84,17753.67,11872.15,9587.56
20100416,499.32,494.77,269.46,17925.05,12102.31,9882.34
20100423,510.34,505.65,276.52,17938.75,12083.73,9763.16
20100430,524.71,525.57,291.83,18192.83,12414.02,10035.42
20100507,509.01,507.95,280.55,17807.33,12094.12,9649.14
20100514,466.77,467.82,250.74,16740.34,11246.97,8931.12
20100521,493.86,494.88,267.16,17116.71,11545.22,9115.04
20100528,467.52,463.5,246.5,16432.11,10998.51,8756.49
20100604,475.78,471.71,253.31,16477.11,11047.37,8882.7
20100611,461.57,453.02,240.15,16238.53,10748.45,8551.74
20100618,471.47,461.37,245.04,16582.75,11089.08,8717.87
20100625,482.4,474.9,252.44,16957.19,11365.66,8914.14
20100702,440.03,476.32,230.54,15151.09,10867.89,11679.7
20100709,411.8,444.25,212.25,14472.75,10272.11,10894.01
20100716,431.81,465.29,223.69,15202.08,10890.93,11609.32
20100723,418.98,453.18,217.52,15126.68,10740.22,11282.64
20100730,446.52,481.99,231.74,15688.43,11210.91,11625.58
20100806,445.92,480.16,232.99,15593.69,11217.31,11703.85
20100813,445.6,482.09,232.56,15892.64,11456.9,11796
20100820,417.14,450.16,217.5,15290.51,11049.29,11258.93
20100827,418.52,450.57,217.6,15285.74,10941.52,11096.19
20100903,423.67,453.71,217.89,15151.89,10897.03,11082.13
20100910,440.78,473.51,226.74,15641.67,11349.58,11613.09
20100917,438.79,467.93,225.14,15710.79,11401.98,11635.33
20100924,452.15,479.36,228.71,16075.35,11511.82,11667.59
20101001,464.02,494.66,235.43,16534.54,11763.38,11839.12
20101008,471.38,503.8,238.06,16518.75,11794.42,11834.88
20101015,479.6,514.89,243.72,16788.22,11993.5,11971.34
20101022,489.5,522.66,246.62,17111.22,12061.04,11811.97
20101029,489.13,520.61,247.31,17163.34,12132.62,11888.83
20101105,491.77,521.98,245.74,17230.68,12183.21,11788.07
20101112,511.97,547.15,258.92,17763.15,12645.51,12379.04
20101119,500.95,536.36,253.71,17431.23,12411.33,12096.6
20101126,504.62,540.53,255.47,17500.07,12417.31,12028.75
20101203,512.2,545.26,257.23,17471.45,12299.81,11768.29
20101210,525.92,563.55,265.71,17865.05,12741.81,12326.46
20101217,539.84,580.69,274.11,17992.7,12915.65,12739.84
20101223,539.82,583.59,273.78,18105.05,12954.18,12626.4
20101231,545.3,590.87,279.42,18174.66,13128.34,12914.36
20110107,540.12,588.05,279.56,18138.06,13157.22,12969.47
20110114,545.52,589.02,281.72,18311.31,13321.48,13204.69
20110121,559.42,605.77,289.26,18616.55,13512,13545
20110128,533.8,581.19,279.91,18450.08,13453.52,13349.09
20110204,535.27,583.05,281.1,18376.51,13421.23,13244.5
20110211,556.21,602.99,287.96,18853.77,13823.6,13576.21
20110218,571.65,618.63,296.58,19049.8,14087.36,13900.89
20110225,579.49,631.45,302.06,19190.44,14253.3,14133.64
20110304,568.09,622.17,296.73,18880.48,14115.68,13837.83
20110311,572.09,625.75,297.34,18979.79,14221.02,13756.39
20110318,556.7,608.32,290.69,18665.76,14030.34,13705.29
20110325,551.57,602.57,286.88,18241.23,13831.7,13449.56
20110401,576.32,626.26,297.72,18822.69,14244.92,13647.62
20110408,593.97,643.4,305.31,19062.13,14513.65,13786.47
20110415,590.3,642.77,303.4,19031.62,14419.33,13747.67
20110421,587.73,635.96,298.63,18979.86,14301.63,13523.08
20110429,598.84,644.61,301.41,19334.08,14458.87,13612.51
20110506,611.26,659.69,306.31,19687.56,14813.42,13836.5
20110513,589.53,636.44,294.52,19419.17,14520.37,13562.01
20110520,591.63,639.18,293.05,19468.25,14497.59,13349.12
20110527,586.74,631.34,289.63,19402,14459.74,13325.77
20110603,594.61,635.13,292.41,19445.02,14495.27,13284.53
20110610,575.15,611.55,282.89,19010.7,14139.39,12930.95
20110617,556.15,594.59,270.98,18594.34,13806.29,12604.99
20110624,553.04,595.79,273.9,18652.19,13812.46,12656.75
20110701,590.8,583.35,293.24,16276.16,15447.76,14890.81
20110708,623.63,612.75,307.17,17176.67,16305.02,15829.49
20110715,634.79,619.57,309.64,17472.46,16295.02,15650
20110722,615.61,602.01,302.98,17161.72,16006.18,15096.25
20110729,626.09,611.98,306.17,17504.99,16342.78,15501.88
20110805,587.51,579.97,292.61,16859.72,15601.9,14908.98
20110812,523.59,524.99,265.24,15717.23,14382.86,13605.13
20110819,513.92,507.93,252.58,15608.81,14184.41,13007.18
20110826,473.97,474.19,239.72,14787.09,13517.34,12419.86
20110902,505.34,504.78,251.34,15603.54,14071.19,13008.99
20110909,502.81,496.05,247.17,15602.19,14047.72,12887.43
20110916,495.38,486.89,244.35,15403.68,13819.3,12575.28
20110923,525.98,514.68,257.65,16257.22,14544.52,13300.33
20110930,483.13,470.05,235.17,15359.1,13586.04,12162.79
20111007,469.69,465.85,235.09,15146.74,13623.88,12244.6
20111014,481.83,478.8,238.31,15514.65,14019.57,12306.46
20111021,523.58,518.43,257.16,16462.13,14825.38,13108
20111028,518.69,518.42,258.74,16430.73,15093.21,13509.66
20111104,556.97,553.44,274.17,16958.86,15707.73,14263.32
20111111,550.67,541.52,268.51,16725.27,15363.75,13635.49
20111118,543.29,542.56,269.3,16781.94,15585.22,13642.99
20111125,521.39,525.93,261.17,16207.54,14999.41,12962.86
20111202,483.95,486.88,242.89,15551.15,14279.71,12285.98
20111209,534.43,536.28,265.66,16641.5,15420.95,13390.28
20111216,542.49,543.51,269.25,16739.23,15625.81,13512.95
20111223,520.04,528.4,261.71,16248.55,15210.89,13079.39
20111230,534.55,548.58,272.61,16686.96,15901.67,13702.02
20120106,532,543.11,270.3,16609.55,15808.32,13533.2
20120113,536.73,550.48,274.87,16846.88,16059.95,13874.79
20120120,552.65,559.52,280.16,17010,16158.47,14207.49
20120127,566.49,577.25,287.29,17368.17,16491.72,14512.04
20120203,582.79,586.3,290.65,17529.14,16397.4,14500.37
20120210,610.57,608.84,302.56,17971.54,16656.72,15014.08
20120217,596.86,597.15,297.62,18030.87,16666.82,14937.61
20120224,606.57,610.24,304.13,18290.25,16952.38,15213.96
20120302,609.14,607.5,301.5,18399.92,16981.03,15170.37
20120309,590.41,586.83,293.66,18480.51,16919.21,15395.91
20120316,600.04,598.48,299.27,18529.11,16892.9,15506.27
20120323,607.62,610.92,306.62,18922.63,17190.62,16123
20120330,609.07,610.45,306.95,18902.39,16980.33,16141.78
20120405,609.92,612.39,307.22,19063.34,17069.79,16231.92
20120413,598.74,602.13,303.2,19060.49,16891.14,15983.58
20120420,584.35,586.7,297.31,18698.04,16567.04,15561.79
20120427,587.91,591.21,300.85,18758.24,16754.79,15614.42
20120504,605.43,605.14,307.01,19050.94,17101.41,15893.69
20120511,582.04,579.61,294.77,18565.2,16692.59,15448.81
20120518,577.54,580.35,292.45,18367.94,16577.58,15182.96
20120525,545.93,552.03,278.95,17559.35,15953.73,14286.44
20120601,564.9,562.52,284.83,17931.37,16194.47,14568.4
20120608,541.91,543.39,275.92,17405.01,15736.92,14078.96
20120615,566.84,564.58,286,17995.45,16308.3,14730.2
20120622,569,562.96,288.13,18093.79,16575.68,14972.75
20120629,576.02,564.58,290.65,18037.72,16393.02,14977.34
20120706,587.15,549.08,283.48,18671.69,13756.24,13564.55
20120713,590.5,554.26,287.14,18668.19,13633.6,13384.1
20120720,583.32,550.49,285.57,18637.86,13637.99,13505.48
20120727,576.31,546.35,280.06,18738.83,13826.12,13255.9
20120803,577.96,548,283.24,19068.28,14029.22,13581.99
20120810,567.41,548.31,281.56,19100.73,14063.39,13652.01
20120817,580.13,560.46,288.41,19303.69,14264.26,13947.07
20120824,592.67,573.48,294.27,19549.28,14304.34,14117
20120831,584.62,563.71,290.75,19451.44,14205.9,14097.12
20120907,587.34,566.21,291.51,19408.2,14155.28,14069.94
20120914,608.65,587.81,302.35,19790.21,14493.08,14653.06
20120921,625.19,605.4,314.8,20083.61,14775.65,15225.04
20120928,620.33,597.62,311.35,20049.54,14758.86,14942.99
20121005,607.88,584.85,303.69,19830.38,14613.47,14651.33
20121012,608.67,590.31,307.27,20070.04,14785.31,15094.44
20121019,594.39,575.17,301.96,19610.48,14445.92,14837.42
20121026,586.93,575.96,301.72,19504.16,14615.2,15104.34
20121102,579.4,573.38,300.54,19304.62,14334.46,14771.29
20121109,579.62,579.21,302.76,19315.77,14346.92,14924.96
20121116,566.94,564.98,294.9,18884.38,13978.01,14469.68
20121123,552.13,552.51,286.52,18660.95,13749.84,14236.61
20121130,574.88,574.5,298.47,19374.79,14186.59,14799.33
20121207,585.74,584.58,304.13,19503.37,14328.39,14769.98
20121214,581.2,583.19,305.22,19446.08,14387.85,14973.25
20121221,583.3,582.91,307.01,19333.4,14378.47,15022.53
20121228,596.69,597.34,316.46,19509.49,14549.67,15469.17
20130104,584.86,587.33,310.32,19125.15,14246.29,15231.85
20130111,618.38,621.25,328.96,19967.05,14954.65,16122.72
20130118,621.9,621.05,327.31,20069.72,15003.01,16140.76
20130125,632.43,629.73,331.76,20180.92,15224.58,16276.2
20130201,645.88,639.24,335.64,20337.75,15513.33,16608.83
20130208,644.03,644.36,340.59,20489.45,15559.89,16842.21
20130215,647.43,640.92,342.32,20571.72,15619.03,16925.41
20130222,649.52,643.83,348.38,20519.51,15675.51,17056.73
20130301,646.2,638.04,344.47,20483.14,15606.03,17032.97
20130308,647.42,633.75,341.51,20567.65,15630.1,16929.06
20130315,670.2,653.43,352.66,20970.75,16000.63,17576.19
20130322,672.71,662.93,357.84,21026.83,16120.53,17800.78
20130328,670.33,659.22,356.48,21064.59,16067.41,17538.41
20130405,673.1,662.55,357.15,21274.2,16212.58,17560.3
20130412,651.96,641.33,347.92,20981.5,16091.04,17306.71
20130419,666.47,654.97,356.23,21486.28,16452.9,17704.08
20130426,643.64,631.65,342.49,21117.93,16008.8,17265.74
20130503,657.34,648.98,353.96,21406.59,16281.46,17811.72
20130510,667.77,665.56,362.04,21904.38,16555.29,18157.47
20130517,683.25,679.69,371.04,22141.08,16725.07,18555.7
20130524,700.05,696.45,378.53,22526.49,17041.41,19167.9
20130531,692.07,687.15,376.28,22279.95,16897.66,18955.04
20130607,701.39,689.41,378.91,22010.27,16699.79,19202.51
20130614,703.49,696.94,379.01,22172.93,16867.66,19313.37
20130621,699.87,693.58,375.2,21938.31,16765.86,18961.24
20130628,687.9,683.95,371.09,21412.31,16449.09,18601.81
20130705,685.31,694.76,372.69,19210.04,18576.68,17433.13
20130712,703.79,715.46,385.71,19583.19,18850.91,17786.14
20130719,726.92,736.38,396.45,20163.67,19433.23,18257.67
20130726,731.43,746.71,405.18,20154.62,19612.01,18643.37
20130802,730.83,743.75,406.2,20275.9,19612.01,18591.77
20130809,745.79,754.55,407.8,20624.75,19802.02,18872.87
20130816,737.11,746.71,402.66,20427.24,19614.44,18544.57
20130823,724.38,731.23,396.85,20010.71,19139.4,18265.41
20130830,737.94,738.23,400.99,20194.3,19225.37,18181.63
20130906,725.34,718.91,388.39,19858.76,18900.63,17672.05
20130913,737.34,731.91,395.84,20157.07,19132.62,18019.91
20130920,755.21,748.72,405.04,20601.87,19517.94,18325.27
20130927,769.59,761.54,411.84,20951.16,19697.02,18570.82
20131004,770.19,764.33,412.24,20822.4,19552.16,18287.7
20131011,771.8,768.42,413.28,20798.74,19569.68,18365.42
20131018,766.28,774.58,418.49,20865.04,19704.92,18570.63
20131025,786.84,796.75,429.3,21333.82,20229.48,19070.54
20131101,788.15,798.53,432.11,21593.5,20338.46,19012.06
20131108,769.54,782.97,425.55,21595.04,20398.21,18899.38
20131115,775.12,786.76,431.32,21624.83,20484.94,19166.89
20131122,793.88,799.42,436.1,22027.38,20781.56,19428.91
20131129,798.55,805.76,440.64,22074.31,20765.76,19744.66
20131206,812.94,818.33,447.22,22220.09,20666.72,19733.1
20131213,804.69,809.53,443.56,22240.23,20754.39,19628.18
20131220,781.05,794.88,433.78,21859.45,20442.58,19478.35
20131227,812.43,821.26,448.58,22359.75,21017.26,19963.67
20140103,821.7,833.9,455.58,22665.67,21353.61,20173.21
20140110,821.83,830.81,452.24,22540.21,21198.47,20196.2
20140117,847.44,832.2,452.94,22685.49,21309.11,20321.92
20140124,855.03,829.48,454.06,22700.82,21234.35,20169.52
20140131,832.58,808.69,445.54,22159.3,20741.46,19499.59
20140207,824.61,799.99,439.12,21985.06,20785.26,19421.54
20140214,810.54,791.07,432.93,22172.85,20894.49,19553.62
20140221,831.38,815.41,448.01,22749.35,21402.96,19920.71
20140228,850.92,823.99,452.96,22743.66,21410.23,19815.41
20140307,859.09,838.62,463.64,23031.23,21704.57,20005.31
20140314,870.41,855.96,473.73,23178.27,21881.32,20615.67
20140321,853.09,843.7,464.76,22739.55,21448.5,20164.55
20140328,855.13,857.92,473.28,22899.98,21719.39,20852.37
20140404,808.51,834.7,461.62,22664.2,21701.2,20644.81
20140411,802.09,839.26,464.45,22667.87,21859.41,20763.21
20140417,766.2,810.99,450.47,22109.95,21282.06,19964.62
20140425,781.13,830.82,460,22701.44,21894.17,20519.12
20140502,767.38,823.35,455.47,22653.9,21833.98,20539.14
20140509,772.06,828.04,454.97,22956.9,22017.61,20679.72
20140516,746.23,812.26,447.5,22895.97,21952.94,20526.13
20140523,748.68,808.68,443.44,22933.59,21948.67,20358.52
20140530,764.57,825.27,451.91,23216.96,22197.97,20658.26
20140606,768.66,831.48,456.49,23507.92,22416.99,20918.65
20140613,791.24,852.36,469.25,23804.42,22733.82,21371.42
20140620,802.12,849.71,466.81,23545.25,22697.45,21278.17
20140627,822.21,868.95,475.32,23856.31,23019.09,21576.01
20140703,800.87,818.54,450.49,23531.06,20750.79,21508.57
20140711,815.15,835.37,458.18,23881.71,21021.17,21714.43
20140718,772.8,802.67,442.41,23623.55,20818.86,21360.65
20140725,756.73,796.07,440.59,23659.78,20994.16,21525.27
20140801,762.85,785.42,436.51,23672.75,20972.59,21569.77
20140808,744.56,763.36,426.63,23151.8,20378.04,20911.54
20140815,761.19,771.7,430.84,23344.05,20343.38,21039.03
20140822,767.67,776.39,435.16,23718.74,20573.77,21200.19
20140829,777.43,790.93,444.1,24218.78,20852.6,21631.92
20140905,789.89,797.08,448.2,24381.4,21013.63,21919.91
20140912,786.02,796.99,446.72,24481.33,21096.61,21907.98
20140919,789.31,792.64,443.17,24294.15,20808.46,21739.86
20140926,778.65,784.77,438.89,24544.61,20999.7,22066.62
20141003,764.07,767.33,426.57,24324.94,20601.11,21632.47
20141010,762.04,755.63,420.16,24204.75,20333.49,21467.81
20141017,719.85,720.3,402.07,23429.4,19545.83,20809.46
20141024,744,737.26,411.59,23231.47,19420.98,20537.07
20141031,770.74,761.25,424.75,24212.28,20243.56,21268.75
20141107,811.98,799.84,445.95,24929.67,20748.04,21887.89
20141114,811.11,801.19,447.56,25086.56,20946.62,22087.2
20141121,816.47,803.71,447.06,25359.47,21026.78,21923.09
20141128,812.62,800.78,445.14,25573.58,21353.18,22161.28
20141205,822.08,798.37,442.12,25899.73,21256.33,21911.73
20141212,825.79,801.26,446.6,25847.96,21383.86,22250.59
20141219,808.07,776.87,432.08,25017.51,20510.86,21418.35
20141226,837.67,805.25,449.25,25745.56,21321.2,22275.88
20150102,846.48,822.53,453.47,25964.38,21547.75,22516.96
20150109,834.69,812.84,448.79,25545.28,21223.79,22303.16
20150116,831.44,798.14,435.72,25498.84,21144.01,21705.81
20150123,823.01,788.17,432.15,25248.85,20932.94,21184.89
20150130,827.64,798.36,435.83,25764.54,21209.01,21559.98
20150206,810.36,779.55,427.36,25206.86,20543.94,21051.14
20150213,836.61,808.88,446.4,25845.5,21295.54,21998.62
20150220,855.34,822.21,449.3,26432.09,21815.1,22289.72
20150227,866.56,826.98,449.03,26823.96,21867.82,22295.22
20150306,871.71,830.27,450.72,26849.51,21753.24,22136.82
20150313,872.89,819.33,444.73,26545.09,21353.75,21880.09
20150320,880.96,829.61,448.67,26164.25,21178.05,21885.63
20150327,905.87,851.58,456.49,26902.76,21726.03,22276.08
20150402,886.19,836.51,450.08,26344.63,21291.16,21704.85
20150410,892.98,846.24,457.91,26408.42,21384.87,21951.02
20150417,910.25,851.66,458.43,26866.8,21845.62,22139.94
20150424,903.35,842.87,455.41,26427.26,21648.03,22096.37
20150501,919.16,853.9,460.65,27205.18,21899.27,22229.38
20150508,877.71,833.28,453.48,26898.9,21872.44,22348.16
20150515,883.22,839.37,455.11,26973.69,21916.29,22549.02
20150522,883.29,845.47,457.42,27163.16,21946.18,22458.11
20150529,891,853.55,459.15,27211.44,22066.79,22576.58
20150605,890,850.33,456.31,26891.5,21998.43,22355.5
20150612,905.96,860.02,461.6,26749.61,21816.33,22397.37
20150619,906.69,861.65,465.04,26716.61,21819.41,22522.2
20150626,928.83,870.41,468.41,27016.44,22023.53,22611.25
20150702,808.91,772.1,457.85,24834.68,20518.16,21097.06
20150710,790.26,752.22,442.66,24536.84,20238.76,20767.02
20150717,796.83,749.95,440.09,24629.08,20143.41,20634.51
20150724,816.98,753.74,437.15,25239.66,20637.08,21027.34
20150731,788.83,727.63,420.29,24776.84,20034.85,20619.01
20150807,798.78,737.99,419.76,25066.1,20371.42,20681.3
20150814,770.48,725.46,410.67,24695.88,20110.95,20471.37
20150821,763.03,729.75,416.66,24805.05,20373.21,20568.27
20150828,722.22,692.62,398.67,23403.5,19233.8,19192.35
20150904,732.9,697.52,401.65,23751.73,19390.72,19294.55
20150911,719.11,685.36,395.77,23021.65,18756.77,18585.14
20150918,738.26,695.23,398.47,23577.88,19117.78,18851.87
20150925,750.55,698.45,398.07,23609.45,19057.2,18564.57
20151002,693.78,677.91,391.55,23180.85,18782.26,18554.38
20151009,682.5,670.4,390.94,23314.24,19074.85,18573.98
20151016,703.04,709.98,416.97,23966.2,19815.52,19227.23
20151023,699.92,707.42,414.67,24062.96,20025.64,19370.05
20151030,699.99,708.36,418.12,24643.88,20264.66,19784.88
20151106,702.32,708.13,411.46,24784.21,20283.31,19773.04
20151113,739.89,730.17,429.16,25053.63,20427.45,20362.66
20151120,707.74,696.1,409.6,24113.88,19688.66,19591.97
20151127,728.2,715.06,417.57,24998.55,20215.43,20072.7
20151204,752.86,731.64,425.59,25046.54,20243.36,20049.22
20151211,740.93,721.52,419.98,25076.83,20174.71,20115.65
20151218,704.3,684.09,395.37,24215.94,19431.07,19017.71
20151224,708.03,682.61,392.84,24096.98,19366.11,18945.84
20151231,727.66,703.77,408.72,24678.07,19954.27,19617.81
20160108,717.74,692.15,402.08,24500.39,19831.99,19311.71
20160115,646.9,638.98,374.01,23038.53,18660.68,17758.78
20160122,619.46,618.56,359.92,22520.8,18263.96,17192.12
20160129,630.32,624.61,360.81,22934.7,18507.02,17122.12
20160205,620.33,636.69,374.45,23230.14,18729.3,17738.2
20160212,587.12,610.44,361.05,22396.15,18254.6,17137.51
20160219,573.56,604.92,355.76,22302.09,18088.35,16778.57
20160226,601.77,627.24,365.87,23022.33,18615.99,17128.21
20160304,620.26,645.05,376.79,23502.33,18948.47,17414.46
20160311,645.16,671.96,399.97,24052.18,19486.81,18434.54
20160318,642.6,678.63,405.77,24205.29,19722.06,18719.84
